logFC	AveExpr	t	P.Value	adj.P.Val	B	change
GLIPR2	-0.437721534523027	7.20342484477593	-4.28276694353323	0.000944506204408796	0.304979113110627	-0.479289573708617	Stable
PGK1	-0.332185974189249	7.64407246573769	-4.24012623744902	0.00102108717137681	0.304979113110627	-0.534151570307567	Stable
CD180	0.624967396849952	5.21333784238129	4.47834918369495	0.00066231129178268	0.304979113110627	-0.559073943715267	Stable
SFXN3	-0.547607114823851	5.21104736468646	-4.45597644704884	0.000689597624408869	0.304979113110627	-0.594557573160643	Stable
RASSF1	-0.518720542632495	6.94560332846759	-4.14779315451296	0.0012096850890572	0.304979113110627	-0.694338163689547	Stable
BCL11A	0.479647208750722	6.55073907138683	4.15083359411496	0.0012029350210846	0.304979113110627	-0.718641604559842	Stable
EMC10	-0.44833204631683	6.28152834087425	-4.1410801352847	0.00122472726437216	0.304979113110627	-0.748824889025715	Stable
LTBP4	-0.513736698574227	5.80508630545229	-4.16751269031176	0.00116659045333045	0.304979113110627	-0.771304925961248	Stable
PDLIM7	-0.553667287090555	6.49500607076647	-4.12373774560785	0.00126448604186814	0.304979113110627	-0.784704533737902	Stable
RPLP0	-0.356209112692374	8.3996838435961	-4.07382022048959	0.00138651597215912	0.304979113110627	-0.7984688052271	Stable
PTOV1	-0.428816759680192	6.49345294263394	-4.08678932085856	0.00135368960828974	0.304979113110627	-0.819646678552744	Stable
UBC	-0.373811639877847	9.39551136055756	-4.04776527844367	0.00145496360334529	0.304979113110627	-0.84085206019724	Stable
SH3GLB2	-0.473614420459674	6.31614692942544	-4.0641245888415	0.00141159126056328	0.304979113110627	-0.865433088652643	Stable
IFIT3	0.421566207839874	6.47978803800305	4.05372831197145	0.00143899757465237	0.304979113110627	-0.875519664293986	Stable
TXNIP	-0.296638168850018	11.6615437587849	-4.02173171181486	0.00152683170818412	0.304979113110627	-0.883979783863944	Stable
MFNG	-0.432859963243941	6.58184700621423	-4.03862109713804	0.00147980199237033	0.304979113110627	-0.885798321011045	Stable
ARRDC2	-0.480152474582463	6.11973414840521	-4.04882089128714	0.00145212398010614	0.304979113110627	-0.906973634292024	Stable
TOMM20	0.368853617997558	5.89430207229091	4.00961632515817	0.00156151232848302	0.304979113110627	-0.984252792011494	Stable
CERK	-0.367878083172553	7.20010761921231	-3.94590423969813	0.0017576809976736	0.304979113110627	-1.01440396126434	Stable
EIF4G3	0.377750892274321	6.42191222584234	3.95548502386947	0.00172663700060325	0.304979113110627	-1.02527459650761	Stable
OAS2	0.313988765898006	7.14372050996044	3.92644556814377	0.00182250719586358	0.304979113110627	-1.0458875526276	Stable
AP1M1	-0.338695083758224	6.61364896575256	-3.92448444731283	0.00182917528690311	0.304979113110627	-1.06413825467399	Stable
DPEP2	-0.36045953807016	6.74592999107757	-3.90390033044123	0.00190069269603491	0.304979113110627	-1.09334906958168	Stable
ESRRA	-0.777700914325679	5.22479586685894	-4.08763585866656	0.00135157493534064	0.304979113110627	-1.09602043463883	Stable
IFI44L	0.698711951511557	5.00512553203205	4.15381485939706	0.00119635402447879	0.304979113110627	-1.09954264974295	Stable
MED14	0.389885768541591	6.36754604863158	3.89332676197395	0.00193853800990304	0.304979113110627	-1.12419325519858	Stable
ABCA7	-0.562034704541066	7.94341947564411	-3.86787082119545	0.00203285183080673	0.304979113110627	-1.13878554671314	Stable
STK11	-0.455026987562035	6.79875433072075	-3.85310252104405	0.0020897104673055	0.304979113110627	-1.1716380220383	Stable
TMEM43	-0.330382310334012	6.98649309406298	-3.84761752346537	0.00211124053468539	0.304979113110627	-1.17828100324808	Stable
DGAT2	-0.374003353356202	7.24738298902163	-3.84576024126674	0.00211858222977301	0.304979113110627	-1.18088289242202	Stable
GRK6	-0.351730588644322	8.22023370127349	-3.83641855744545	0.00215590756304006	0.304979113110627	-1.19120072540048	Stable
ADAP1	-0.545460987955837	5.84125805637874	-3.88527633054255	0.00196786980298476	0.304979113110627	-1.19294427696035	Stable
WDR13	-0.543589770031417	5.3687591295987	-3.97030983947167	0.00167970620853145	0.304979113110627	-1.21276599099245	Stable
C2orf88	0.550608061819891	5.82175864426097	3.86843417191001	0.00203071455382941	0.304979113110627	-1.22419760542968	Stable
CYBA	-0.384559631606326	8.21097468617594	-3.80305635442939	0.00229479247134071	0.304979113110627	-1.24667209958665	Stable
PTPN12	0.302808424569264	7.0871409507824	3.80275559485773	0.0022960853112717	0.304979113110627	-1.24818130626533	Stable
CBX7	-0.282159955770738	7.33621421749871	-3.76982043182612	0.00244226389361777	0.304979113110627	-1.3009744265483	Stable
TRPM6	-0.531976999315592	5.42592973574414	-3.90577604472698	0.00189405859059982	0.304979113110627	-1.31583454865799	Stable
PROK2	-0.685451041848879	6.03923460264126	-3.84673235934568	0.00211473626617945	0.304979113110627	-1.32038065811584	Stable
CWC27	0.612428665313907	5.18199298909818	3.86233784011616	0.00205396608325304	0.304979113110627	-1.33898775149421	Stable
CHD9	0.336285998737236	6.97594968195076	3.73706096441012	0.00259710969001329	0.304979113110627	-1.35585223242806	Stable
PARP14	0.306002710191018	8.63947461702067	3.73792755496377	0.00259288707056385	0.304979113110627	-1.35695526341559	Stable
MYO15B	-0.378016795219134	6.99313030468563	-3.73268118651983	0.00261855862285985	0.304979113110627	-1.36405570912314	Stable
DEDD2	-0.391524852057313	6.90686289623223	-3.70276233825331	0.00276999822873693	0.304979113110627	-1.4139908747234	Stable
PRELID1	-0.527087959101094	5.95636815114386	-3.7325055213979	0.0026194226644018	0.304979113110627	-1.41731939831261	Stable
FBXL4	0.378536403659726	6.08779654770687	3.71341846925157	0.00271506130845875	0.304979113110627	-1.42418866481246	Stable
ZFP90	0.46355225773185	5.36800550034597	3.7628379230486	0.00247445800932887	0.304979113110627	-1.44431384976991	Stable
THEM6	-0.745949718856361	4.27228326581084	-4.25103119299788	0.00100091142833726	0.304979113110627	-1.44914151732931	Stable
LDB1	-0.285761621923506	6.86814019348183	-3.67664174390998	0.00290950809410276	0.304979113110627	-1.45569255664272	Stable
REL	0.4627227217807	7.6166018874455	3.67374582049916	0.00292541011745303	0.304979113110627	-1.46024287502348	Stable
SBF1	-0.374301636109283	8.57975999550415	-3.67639583268646	0.0029108550054798	0.304979113110627	-1.46036683512695	Stable
RPSA	-0.291462952486992	8.25739380010545	-3.67513926290708	0.00291774745139997	0.304979113110627	-1.46132225374138	Stable
TMEM259	-0.521258500991722	7.78409289837192	-3.66561555985614	0.00297052997018201	0.304979113110627	-1.47465799262425	Stable
MYO1E	0.607923927918991	4.43920137146498	4.04387123614125	0.00146548816401241	0.304979113110627	-1.47675256872121	Stable
TMEM204	-0.606642650382689	5.13703028951798	-3.784669585424	0.00237521478510872	0.304979113110627	-1.4828767655672	Stable
DUSP2	-0.850290337463394	4.58582237648311	-3.93841602589361	0.00178234308114536	0.304979113110627	-1.49529890757742	Stable
ABCA1	-0.471608665143365	6.71195341626776	-3.65489558659046	0.00303110791772198	0.304979113110627	-1.49681498679649	Stable
TBCC	-0.559080574505285	5.4456364732416	-3.73050663867746	0.00262927506592887	0.304979113110627	-1.49697492967517	Stable
TRBC1	-0.356819027281401	6.31273562191573	-3.64994547446079	0.00305950407531179	0.304979113110627	-1.50680732872795	Stable
GSTP1	-0.372385516720856	5.92991271660056	-3.66064995477323	0.00299843543356711	0.304979113110627	-1.5144041859203	Stable
C17orf49	-0.659334030512717	4.59028400835854	-3.98076696801439	0.00164739171432253	0.304979113110627	-1.52084777255931	Stable
FBRSL1	-0.302414124062114	6.97435773917761	-3.62766010792952	0.00319073790113746	0.304979113110627	-1.53517500302199	Stable
ACTR1B	-0.536387285697915	5.44470737093651	-3.70047835104413	0.00278192000404953	0.304979113110627	-1.53586887850043	Stable
CAST	0.312238168857919	7.5079086441661	3.6264396479169	0.00319808833301995	0.304979113110627	-1.53896534870966	Stable
MAFB	0.59430215332952	5.61828100603984	3.67560031740064	0.00291521657833179	0.304979113110627	-1.54369734657231	Stable
GRK3	0.451336689345535	6.14133456825059	3.62238056426064	0.00322265910047129	0.304979113110627	-1.56568423916624	Stable
DNAJC10	0.385332547638724	6.25200652873023	3.61342369600573	0.00327755957459569	0.304979113110627	-1.56869671097073	Stable
C19orf25	-0.527810846687385	5.28258648586259	-3.69841971397961	0.00279271036175103	0.304979113110627	-1.57411666230056	Stable
ABTB1	-0.497402143028804	9.04747254449076	-3.60851166093546	0.00330807070007135	0.304979113110627	-1.57579515167935	Stable
NBAS	0.298596658451666	6.60493720628201	3.58818509858695	0.00343743267269508	0.304979113110627	-1.60077519649902	Stable
MSRB1	-0.636045656735155	7.72899412439904	-3.58527574532524	0.00345636472412569	0.304979113110627	-1.60657539588724	Stable
SSR2	-0.358760080298268	6.64983938793329	-3.57890563370654	0.0034981880425715	0.304979113110627	-1.6164999281543	Stable
SWT1	0.785346604301338	5.16485289784555	3.71046214645514	0.00273019004591171	0.304979113110627	-1.6227259291019	Stable
DUSP1	-0.566736203125147	8.29581903127211	-3.57729536365929	0.00350884158949898	0.304979113110627	-1.62465822507268	Stable
ATP6V0E1	-0.474372771955507	6.31982922036243	-3.57237436652122	0.00354160375636888	0.304979113110627	-1.6370332569633	Stable
CLN3	-0.350317733447456	5.94924590386776	-3.5753246121775	0.00352192497690306	0.304979113110627	-1.65085157821849	Stable
RNF126	-0.445415718640128	5.6946575434	-3.58048546055424	0.00348776786290258	0.304979113110627	-1.65831525466401	Stable
ARSB	0.48007621261639	5.13237786141313	3.63244750663169	0.00316207062651376	0.304979113110627	-1.70962776513173	Stable
ERF	-0.477171951487324	5.53584187789582	-3.5713893139431	0.00354819912856334	0.304979113110627	-1.72479495075498	Stable
FRAT2	-0.401666508760807	7.98597865346169	-3.51567464909053	0.00394228574192401	0.304979113110627	-1.72535099854637	Stable
HELZ	0.302224148722565	7.93898882280512	3.51272954159747	0.00396431342017045	0.304979113110627	-1.73250811628334	Stable
ARAP3	-0.419341672370808	6.85033866584915	-3.50350419659683	0.00403412510712538	0.304979113110627	-1.73890994829775	Stable
RARS2	0.434909420820844	5.84291837447278	3.51511283093711	0.00394647820624434	0.304979113110627	-1.74391757238151	Stable
SKIV2L	-0.351218050573031	6.08710914996446	-3.50493606295354	0.00402320841986931	0.304979113110627	-1.75423473692252	Stable
TMEM183A	-0.562581490386785	5.96648650150745	-3.50369657986211	0.00403265661316597	0.304979113110627	-1.76067442842546	Stable
TRAF6	0.392025722191295	5.80582893339899	3.5081050792938	0.00399915395442049	0.304979113110627	-1.76504050337419	Stable
PTAFR	-0.344820318095675	8.6604446281665	-3.49534485780276	0.00409690857017298	0.304979113110627	-1.76549654808049	Stable
NEU1	-0.646666664476323	4.89484189469309	-3.68666555776102	0.00285514279470892	0.304979113110627	-1.78108518143035	Stable
DNAH1	-0.300363596592962	7.00365303431749	-3.47755862980842	0.00423722367175208	0.304979113110627	-1.78243327109769	Stable
RALGDS	-0.356437020241334	6.96006483459815	-3.46925625345924	0.00430437876890643	0.304979113110627	-1.79618361091555	Stable
MRPL10	-0.546791810644507	4.84123258274292	-3.618061728558	0.00324901327199454	0.304979113110627	-1.80432956244533	Stable
BRAT1	-0.425838370214764	6.32391412817784	-3.46362763485629	0.00435051916034083	0.304979113110627	-1.80765568935865	Stable
CKAP4	-0.450254810216983	5.59265194261459	-3.51791587032348	0.0039256059636924	0.304979113110627	-1.80975225696058	Stable
RAB4B	-0.654036753014896	4.95623334263298	-3.59340274604016	0.00340374356203903	0.304979113110627	-1.8297202945915	Stable
PRR5	-0.400826312050778	6.69806802072086	-3.44672600106255	0.00449210284065854	0.304979113110627	-1.83140794977802	Stable
MAZ	-0.432909791146689	7.28536146116203	-3.44634084456477	0.00449538307966525	0.304979113110627	-1.8367461582254	Stable
ULK1	-0.3451196243328	7.41918865057645	-3.44318090528065	0.00452238686671847	0.304979113110627	-1.84148180514193	Stable
BET1L	-0.371082032718123	6.05518180282465	-3.43738234037327	0.00457236734136945	0.304979113110627	-1.85643862294457	Stable
RHOQ	0.379588582927738	6.7728258293254	3.42951750498519	0.00464105260615072	0.304979113110627	-1.85929081331741	Stable
SLC4A2	-0.429758402934059	5.50012922602818	-3.45263365782123	0.00444209202609724	0.304979113110627	-1.87016152492502	Stable
TSPO	-0.677496988978927	6.88247731617708	-3.4144649848564	0.00477543444533668	0.304979113110627	-1.88401914704189	Stable
METRNL	-0.487682643025741	5.31911658762118	-3.48063160397726	0.00421263749786188	0.304979113110627	-1.88654350531516	Stable
CHKB	-0.426448604855945	5.62117047947421	-3.43735360019621	0.00457261645344886	0.304979113110627	-1.89431433964638	Stable
CXCR1	-0.311950001836731	9.54836622233097	-3.41871676653366	0.00473708251014991	0.304979113110627	-1.899986866826	Stable
SACS	0.380242451941458	6.65541883503651	3.40472115824799	0.00486451440812676	0.304979113110627	-1.90038981385035	Stable
ICAM3	-0.340541182317823	8.94882218404602	-3.41432944971239	0.00477666215137784	0.304979113110627	-1.90462138710381	Stable
TNFRSF14	-0.401617642430836	7.59729052337669	-3.40155084719835	0.00489385878783815	0.304979113110627	-1.91438270887842	Stable
COPE	-0.490936103650557	6.26052894081545	-3.38558081437887	0.00504442078012786	0.304979113110627	-1.93369422090678	Stable
MAN2A1	0.313227428734619	6.81764697868151	3.37702420269526	0.00512700765277341	0.304979113110627	-1.94632587087911	Stable
REPIN1	-0.399787919673313	6.76942118036949	-3.36846654895433	0.00521097072463413	0.304979113110627	-1.95978488925216	Stable
STXBP3	0.430165538156994	6.17960728804664	3.36937835035711	0.00520195892275677	0.304979113110627	-1.96151370863071	Stable
FCGRT	-0.482643656593444	7.73605696918129	-3.37330661463328	0.00516331346899953	0.304979113110627	-1.96261741642536	Stable
HSD17B4	0.411470051568275	5.60839472696391	3.38664732085402	0.00503422168669976	0.304979113110627	-1.96382749797528	Stable
BACH1	0.283855325133541	8.78123990006172	3.37847707544501	0.00511288912610404	0.304979113110627	-1.96457366837458	Stable
PURA	0.307983796481506	6.64458376048433	3.36265547921845	0.00526877604774239	0.304979113110627	-1.96883916648973	Stable
SDF4	-0.51522205097048	6.40898904865335	-3.36075465435924	0.00528782457998076	0.304979113110627	-1.97144476731628	Stable
HDAC2	0.382393710336239	5.18836987959773	3.41583590780502	0.00476303425935501	0.304979113110627	-1.97732829250244	Stable
WBP1	-0.488136608515783	4.76999738996435	-3.49573604661711	0.0040938760058638	0.304979113110627	-2.01044422631291	Stable
MAN1B1	-0.441048524384573	5.8921590735044	-3.33729137504917	0.00552875910990908	0.304979113110627	-2.02209591994248	Stable
TSC22D3	-0.35430319760137	8.84562845895945	-3.34429778773562	0.00545567548775219	0.304979113110627	-2.02384683804057	Stable
GRK2	-0.351673019662655	9.28923866822901	-3.34334195607449	0.00546558803611811	0.304979113110627	-2.0279461145928	Stable
NR1H2	-0.522309685542563	5.96057022866737	-3.3282510838725	0.00562451913553165	0.304979113110627	-2.034863164669	Stable
TM9SF3	0.29179633058695	6.83117559300211	3.32295992665364	0.00568134026825755	0.304979113110627	-2.03617648835225	Stable
UNC119B	-0.483082180404105	5.04588954425048	-3.3894987199472	0.00500705570963156	0.304979113110627	-2.0516572161755	Stable
ETFDH	0.515083885970648	5.13065279193209	3.37677101209132	0.00512947209965755	0.304979113110627	-2.05317784484967	Stable
FAAP100	-0.475006095737551	5.67977041300653	-3.32280758429675	0.00568298479885425	0.304979113110627	-2.05374086332964	Stable
CNNM3	-0.293297345680687	6.48014856915831	-3.30738527659493	0.00585197554022338	0.304979113110627	-2.05717522650511	Stable
AKAP17A	-0.379647135285943	6.62809707865016	-3.30547267036796	0.00587328297336387	0.304979113110627	-2.06059006920808	Stable
IFIT2	0.286445556513056	7.0984138626135	3.30487617506139	0.00587994421957593	0.304979113110627	-2.06679162235669	Stable
IMP3	-0.480911114776574	4.90600974158836	-3.38794085570382	0.00502187945629758	0.304979113110627	-2.07264316952724	Stable
BTF3	0.296081353342462	6.67926823677607	3.29514779639962	0.00598966455500923	0.304979113110627	-2.07901760817985	Stable
LTB4R	-0.488573098194976	6.1985062983392	-3.29201572415608	0.00602542626079517	0.304979113110627	-2.08632810226651	Stable
FBXL6	-0.938890078371061	4.45792365801633	-3.5697021498833	0.003559524468757	0.304979113110627	-2.08936854936018	Stable
RGL2	-0.483840249921516	6.76352636982956	-3.28746268042356	0.00607779629664656	0.304979113110627	-2.09105238731424	Stable
HIVEP3	0.305669470388593	6.38246414124223	3.28598665276222	0.00609487204581597	0.304979113110627	-2.09179435341933	Stable
SMARCC1	0.270895129759952	6.47451174818227	3.28537256447288	0.00610199048029672	0.304979113110627	-2.09301709153239	Stable
FLYWCH1	-0.367076426027558	5.89364325904	-3.28498565743583	0.00610647975555721	0.304979113110627	-2.10095341066361	Stable
MAPK13	-0.422574067625024	6.75594489239633	-3.28123453548	0.00615017670573904	0.304979113110627	-2.10105280624369	Stable
SH3BGRL2	0.372805818219833	6.27530119060231	3.27709171176614	0.00619880246911598	0.304979113110627	-2.10668666617462	Stable
NUMA1	0.239939160970083	7.84397710119169	3.28286719687194	0.00613111922259587	0.304979113110627	-2.11947509730298	Stable
ARHGAP17	0.302319304104686	6.38729906278752	3.26750549309449	0.00631280793302334	0.304979113110627	-2.12142498912256	Stable
KIFC2	-0.773652018294624	4.65731278325563	-3.47176848993339	0.00428394512399335	0.304979113110627	-2.12395427127651	Stable
PHF3	0.324189236982816	8.0984130687888	3.28072927268509	0.00615608653416461	0.304979113110627	-2.12638768593715	Stable
TYK2	-0.276649148220949	8.25116887396555	-3.27679968418635	0.0062022446621016	0.304979113110627	-2.13312614754741	Stable
BIRC6	0.257988408672926	9.1250231495658	3.27590013060439	0.00621285999118648	0.304979113110627	-2.1427020090846	Stable
MKNK2	-0.311492735800476	8.87156497307594	-3.2697318757453	0.00628614367153904	0.304979113110627	-2.15051909611762	Stable
BBIP1	0.486631186801278	6.20682862036383	3.24831888874743	0.00654736273017196	0.304979113110627	-2.15255277088375	Stable
KIF2A	0.360564984778646	7.65755918735665	3.25689511839373	0.00644145469829026	0.304979113110627	-2.1606449448076	Stable
FIG4	0.329491938738506	6.35507545754488	3.24232420541549	0.00662242906296474	0.304979113110627	-2.1617729341072	Stable
PXN-AS1	-0.858886197410387	4.13796455772335	-3.81930485278138	0.00222604237826446	0.304979113110627	-2.16451499539588	Stable
LYPLA2	-0.535721418148715	5.38858306304185	-3.27514930617115	0.00622173421603375	0.304979113110627	-2.16665268696575	Stable
RN7SK	0.260024415134808	13.3227628149281	3.25391408328913	0.00647807081458794	0.304979113110627	-2.17426398907422	Stable
MT-ATP6	1.0012543762946	7.41411090527344	3.24272032221624	0.00661744224262092	0.304979113110627	-2.17443350686621	Stable
PCED1A	-0.61825453943099	4.48911124049745	-3.45461199059927	0.00442547091022845	0.304979113110627	-2.17463769042463	Stable
ATP9B	0.301151374513911	6.20036924209123	3.23402485473909	0.00672778474654852	0.304979113110627	-2.17495022143199	Stable
MLLT3	0.518459829759694	4.43354654534351	3.43064975167998	0.00463110048486986	0.304979113110627	-2.17759851382501	Stable
SLC35E2B	-0.256552037803272	8.03794819871962	-3.24740605140696	0.00655873796958157	0.304979113110627	-2.18157429590468	Stable
LRBA	0.269788861597817	8.05415105942565	3.24754920351166	0.00655695277998967	0.304979113110627	-2.18260712636531	Stable
ANAPC2	-0.397122019303371	5.72534998239788	-3.23477834572451	0.00671815047477866	0.304979113110627	-2.18404790892018	Stable
CD79B	-0.452097148093618	4.95658605174566	-3.31463949710528	0.0057718652353558	0.304979113110627	-2.18465298996524	Stable
DNM1L	0.469734969888372	5.30042457605673	3.24686032147593	0.00656554802062059	0.304979113110627	-2.19298009271701	Stable
CALCOCO1	-0.270183463923625	6.78212864588449	-3.22053932649182	0.00690257959208139	0.304979113110627	-2.20182900859771	Stable
ID2	-0.365683481395409	6.22725194981714	-3.21081735731461	0.0070314151410877	0.304979113110627	-2.21249137959771	Stable
PHC2	-0.433612536074304	8.09966778785581	-3.2250659965053	0.00684340359877733	0.304979113110627	-2.21686607459381	Stable
SCAP	-0.356560847045506	7.23422600296908	-3.21768487038359	0.00694015908716007	0.304979113110627	-2.2169181659128	Stable
ZDHHC18	-0.317641412269797	8.43727830299082	-3.22622196851285	0.00682837372177731	0.304979113110627	-2.21962599414947	Stable
GIMAP6	-0.319532181826093	7.48044815561995	-3.22019232002244	0.00690713707010607	0.304979113110627	-2.22012460152791	Stable
IFIH1	0.423337008746584	5.55176391104611	3.22160102988256	0.00688865424719426	0.304979113110627	-2.22125929515924	Stable
NIN	0.270255573481172	8.08724770783619	3.22257744468146	0.00687587245712349	0.304979113110627	-2.22373240722278	Stable
MUS81	-0.494094585754612	5.26154181573132	-3.23604740337771	0.00670195540000984	0.304979113110627	-2.22465930466342	Stable
CBX5	0.254247088941941	7.07159527545322	3.211598366145	0.00702097661659695	0.304979113110627	-2.22597845422474	Stable
FBXW5	-0.439338687666452	7.1214765261769	-3.21082798453606	0.00703127299912371	0.304979113110627	-2.2273115811118	Stable
ELK4	0.32314618792559	7.92089347997235	3.21514100235287	0.00697382272260561	0.304979113110627	-2.23556451467839	Stable
ATP2A2	0.242739921199211	6.99765404261602	3.20405904676162	0.0071223960695699	0.304979113110627	-2.23586465938482	Stable
NDUFS7	-0.562522814269534	4.92950706258407	-3.26275650229582	0.00637006503437179	0.304979113110627	-2.23865191327739	Stable
POLDIP3	-0.321505502699051	6.36288210350599	-3.19325020607453	0.00727036773421014	0.304979113110627	-2.24074369615853	Stable
LAT	-0.413741773074186	6.0155160574166	-3.19225839925433	0.00728409897877268	0.304979113110627	-2.24263642022138	Stable
CLN5	0.303049571595816	6.3740624974482	3.19088121985412	0.0073032087336921	0.304979113110627	-2.24503043591705	Stable
KIAA2026	0.392448508877139	6.84643620148747	3.19588501718222	0.0072340156173889	0.304979113110627	-2.24583797682509	Stable
TMUB2	-0.415973709928768	5.57544129986039	-3.20838999772139	0.00706395742317551	0.304979113110627	-2.24686358054774	Stable
ANKHD1-EIF4EBP3	0.655237394643465	6.01368545374504	3.18961931596588	0.0073207630722767	0.304979113110627	-2.2495589745816	Stable
ADNP	0.223028810732443	7.63149509745995	3.20380646915608	0.00712581910015634	0.304979113110627	-2.2499287710758	Stable
NCL	0.306147961252002	6.1345967822129	3.1857581372675	0.00737473920613663	0.304979113110627	-2.25208508774818	Stable
QPCT	-0.504759233052126	5.79906819840441	-3.20731567474051	0.00707840850522004	0.304979113110627	-2.25323857114051	Stable
POLRMT	-0.431666937094334	5.79024625946182	-3.18656511873462	0.00736342536775704	0.304979113110627	-2.25674633031223	Stable
TMED9	-0.512882209350582	5.11406958144524	-3.22998126230521	0.00677972448701256	0.304979113110627	-2.25981885425835	Stable
INTS2	0.469974286258243	4.64914356383953	3.29303982102476	0.00601370962290198	0.304979113110627	-2.26555060600264	Stable
TRAPPC6B	0.49332322725977	4.77342068884021	3.27394720088558	0.00623596883642014	0.304979113110627	-2.26840031311445	Stable
PTAR1	0.260510911706132	7.35270534186478	3.18762528698498	0.00734858831580525	0.304979113110627	-2.27153893035215	Stable
BCL3	-0.409463982938136	6.37662145139774	-3.17090285536508	0.00758615132860807	0.304979113110627	-2.27743473188928	Stable
WDR6	-0.327501105123345	6.4760438990165	-3.16979157247729	0.00760220860959446	0.304979113110627	-2.28168664670493	Stable
ZNF708	0.514050070386783	4.75615352420809	3.26507272399516	0.00634207410035905	0.304979113110627	-2.28320532281359	Stable
LMTK2	0.24953012222293	6.90848302229877	3.16857829672658	0.00761977851702965	0.304979113110627	-2.28789875842288	Stable
LRRFIP2	0.45521248718416	5.31985776775138	3.18966429273551	0.00732013667391072	0.304979113110627	-2.29473414948162	Stable
HNRNPA3	0.305569366557077	7.49632606868329	3.1736786628906	0.00754619114471	0.304979113110627	-2.29784921079116	Stable
LPAR2	-0.449903600933159	6.38820956086754	-3.15406174946281	0.00783318084676528	0.304979113110627	-2.30251835661336	Stable
TENT4B	0.474176813356935	4.92456721564826	3.22958026989074	0.00678489711982214	0.304979113110627	-2.30406512721885	Stable
ANKRD17	0.299951667112331	7.59939656625061	3.16968253136116	0.00760378601349396	0.304979113110627	-2.30579782607886	Stable
SMG5	-0.317376211420182	6.51891204097328	-3.15235263312561	0.00785869667751217	0.304979113110627	-2.30894283907448	Stable
S100A4	-0.397980088535643	6.54714375679968	-3.15176671306076	0.00786746317314753	0.304979113110627	-2.31067298174653	Stable
TBC1D9	0.494423815305287	5.55893919517297	3.14881155486245	0.00791182753184028	0.304979113110627	-2.32700885587917	Stable
ANXA7	-0.296374026451824	6.07855373420004	-3.13499289597049	0.00812262755497417	0.304979113110627	-2.33286527160907	Stable
SLC39A3	-0.631715262065814	4.31514877308216	-3.43042292774329	0.00463309247060484	0.304979113110627	-2.33978444497337	Stable
