logFC	AveExpr	t	P.Value	adj.P.Val	B	change
CD8A	-0.486704735942119	7.07524312177329	-3.47843938432134	0.00423016212330972	0.0480776082622568	-2.2354206904186	Stable
NCOA4	0.278679004333659	10.134782084425	3.53563484907337	0.00379623263637194	0.0446299848390252	-2.23741295243868	Stable
KCNQ1OT1	0.328893246802306	8.52474511223037	3.5215489196998	0.00389871980061716	0.0453070132038544	-2.24023440966312	Stable
MIR29B2CHG	0.270707962839547	8.3950101398579	3.51911358712194	0.0039167216066581	0.0453070132038544	-2.24257573980631	Stable
JAM3	0.892821941993206	4.41963679635233	3.21173128859472	0.0070192015997168	0.067484904879711	-2.24611126149439	Stable
RBBP7	-0.431835267180799	5.37860410966415	-3.3195152159784	0.00571864329073636	0.058850365881664	-2.24665634916682	Stable
VSIR	0.369807807775667	10.08213923972	3.53041132720991	0.00383391531496708	0.0448736099801121	-2.24722017681834	Stable
MSL3	0.317735073934756	6.88624965624102	3.46939082415657	0.00430328171937095	0.0485146731929542	-2.24826787655877	Stable
RBBP4	-0.285937814812492	7.01442135220942	-3.46540360229898	0.00433590688007415	0.0486552252848907	-2.25043991550484	Stable
ZNF710	0.299271890662479	6.96638087041524	3.47161888804056	0.00428515917637259	0.0484788847153483	-2.25071437345173	Stable
PLAGL1	0.39434059591638	5.01417715883919	3.28658201214693	0.0060879786961411	0.0613293717911094	-2.26489985037619	Stable
ZNF445	0.27535342868154	7.06182159414112	3.4650253805901	0.00433901463523084	0.0486552252848907	-2.26770030655452	Stable
MLLT1	0.48961546149925	6.25655960290756	3.41140157034711	0.0048032615681891	0.0521124624402532	-2.27286403995712	Stable
CORO1C	0.323261535162786	7.1350299323071	3.46423129175247	0.00434554681272628	0.0486552252848907	-2.27869100793385	Stable
MAP3K1	0.322101632400532	8.35181131101713	3.49640103644535	0.00408872611045298	0.0468505844492489	-2.28276999198134	Stable
CHST11	0.299686925328702	7.67895051693568	3.48280474487037	0.0041953380087177	0.0478146749992658	-2.28527654920544	Stable
TLR10	0.66592755844443	4.30921832911994	3.18487959678351	0.00738707612014691	0.0698290824862765	-2.28829582975592	Stable
WDR6	-0.359919668100367	6.4760438990165	-3.41319999700506	0.00478690539424803	0.0519925855293215	-2.29113175618151	Stable
RYBP	0.323239307155983	6.79979590398561	3.43268727982903	0.00461324556321352	0.0507314725301855	-2.29406977573693	Stable
PRF1	-0.682390984096219	9.60374690487711	-3.49755617371223	0.00407979596671502	0.0468505844492489	-2.30355014080678	Down
PTPN4	-0.403255209105145	7.74790144653586	-3.4652227348192	0.00433739274244316	0.0486552252848907	-2.30727501127997	Stable
LBH	-0.411528657762249	7.91832838362514	-3.47093493840395	0.00429071402018811	0.0484788847153483	-2.31369114425252	Stable
CHST12	-0.433920872877284	7.40586225512748	-3.45129370929338	0.00445338560056862	0.0495359275895777	-2.31377060527566	Stable
ZCCHC2	0.269850194797328	6.8037057329845	3.42143747003669	0.00471270481378101	0.0513574739272665	-2.31564130967175	Stable
TXNDC5	-0.458869339635275	5.74461228673237	-3.31712187287982	0.00574470624254868	0.059017859800106	-2.32021722669843	Stable
SNX5	-0.369467662992571	6.05278312180466	-3.34987027876553	0.00539824545320864	0.0563823141845256	-2.32167037639562	Stable
SIRPB2	0.410702079021801	6.81167790398464	3.42205488600632	0.00470719041195285	0.0513545038595792	-2.32760778327861	Stable
OXER1	0.6568317220056	3.90170324277793	3.14764349989263	0.00792943197619356	0.0728066026905045	-2.3303780636177	Stable
MGLL	0.640429604745042	4.64224217228093	3.20170975522726	0.00715429840133152	0.0684479115603954	-2.33381670128435	Stable
FAM168A	0.274686983901931	7.49714731223999	3.44646823438817	0.00449429787817141	0.0499213563633167	-2.33905510893364	Stable
CARD19	0.508070547539228	5.46798870802934	3.29299511054028	0.00601422067389965	0.0608691321716889	-2.34140169517969	Stable
RC3H1	0.331696083181547	8.0697466480642	3.45656511869963	0.00440912333210692	0.0491424132931189	-2.34692731248899	Stable
CD96	-0.34374765821693	6.65406208431191	-3.38546442757877	0.00504553505981519	0.0541891255860717	-2.3514396082166	Stable
ARHGDIB	0.25424167492949	8.96481204383824	3.46752258523073	0.00431853737356003	0.0486307018951352	-2.35273768263283	Stable
FNTA	-0.292898776376336	6.47002141527629	-3.37308040673576	0.00516553096817111	0.0550377599587827	-2.35480803101713	Stable
NQO2	0.971186768080658	3.52890402189882	3.1197066716439	0.00836236911867328	0.0758575280144834	-2.35699902648966	Stable
EPHB1	0.531874099879484	4.34063606472187	3.15487968305524	0.00782099908229478	0.0722814490972328	-2.36073218032442	Stable
TMEM272	0.618410775708025	5.65624909890796	3.29494799952753	0.00599193942085979	0.0607878407494711	-2.36085988869944	Stable
CTDSPL	0.609243732570138	4.62382506545622	3.18264623308172	0.00741853141407339	0.0700186437993034	-2.36422014763245	Stable
TRAK1	0.315899606498121	6.36935922739112	3.35649081176511	0.00533080662691571	0.0558705869018608	-2.37545795426073	Stable
ARL4C	-0.486651249322167	8.05739314516522	-3.43683724022558	0.00457709446308578	0.0506115061567172	-2.38098142120376	Stable
CYB5R4	0.374786470128599	6.66325173650645	3.37570826942746	0.00513982943083877	0.054972608006471	-2.38389522669554	Stable
RAC1	0.281092028843573	7.67837254046418	3.4269436598464	0.00466375654513929	0.0510511987404801	-2.38619961397775	Stable
LINC00989	0.612694155992434	4.6961651775715	3.16756326528156	0.00763450883392456	0.0710306581633038	-2.38708182404997	Stable
NLRP6	0.556941928935108	6.2495372818994	3.35588511869359	0.00533694091018744	0.0558705869018608	-2.38917332305762	Stable
RUNDC1	0.462193624911124	5.35019630889209	3.24865614838254	0.00654316501933302	0.0643261563316894	-2.38929581929869	Stable
FGD3	0.290184112794712	8.50961762330575	3.44136387611374	0.00453798889098364	0.050235793406742	-2.39263856214068	Stable
ARHGEF2	0.277465332138142	7.94831504226122	3.42497951144788	0.00468115790789874	0.0511274292348762	-2.40316407030329	Stable
CCNG2	0.329847409221708	6.58848308353897	3.36272330512983	0.00526809763266595	0.0554959259035556	-2.4045460749791	Stable
TYMP	0.461975249884262	8.33882093154984	3.43261988234031	0.00461383505403647	0.0507314725301855	-2.40626305319698	Stable
LINC00877	0.481641616608384	4.5174549238966	3.1482593824687	0.0079201447643064	0.072789548082467	-2.40885864105893	Stable
PSEN1	0.283017723995687	7.80275600253633	3.41621972746894	0.00475956839629877	0.0517530428174684	-2.41295591403678	Stable
SLC49A4	0.49675223455116	5.28552812422357	3.22334953363219	0.00686578226731219	0.0665980879929282	-2.41578463877346	Stable
TDRD7	0.454401161943924	5.00248404061371	3.18457774569799	0.00739131964257107	0.0698290824862765	-2.41816116301962	Stable
RAB11A	0.270037269727498	6.73265491951808	3.36332067350305	0.00526212638266645	0.0554930593874953	-2.41829373174134	Stable
KIF3C	0.703740398199458	3.84152649548259	3.0877584517608	0.00888652117880136	0.0793630337180646	-2.41866844784144	Stable
GDI1	0.264442489722569	6.82762692986791	3.37278866819507	0.00516839227948149	0.0550377599587827	-2.41964479277361	Stable
BRD4	0.269465481422547	8.48601609216694	3.42550158381277	0.00467652621097828	0.0511274292348762	-2.42096263396447	Stable
RRP12	0.579181302644507	5.92650173929524	3.30458062906132	0.0058832474917811	0.060102372968696	-2.4275628956747	Stable
ELL	0.357495275609318	6.83747346086025	3.37399902324535	0.00515653181220516	0.0550377599587827	-2.42839725596908	Stable
FCGR2B	0.402193412644589	5.08034750041805	3.19898268476582	0.00719151068724167	0.0687368099540553	-2.43288128178381	Stable
DISC1	0.480244661999924	6.02771596057657	3.29864238184646	0.0059500159370637	0.0605531518084469	-2.43313571853325	Stable
CACNB4	-0.755904704247876	4.49309804146928	-3.10392896698637	0.00861724320451739	0.0773814222499147	-2.43370084210849	Stable
EIF2AK2	0.413866983542812	6.80651817784904	3.35525101546903	0.00534337055696091	0.0558705869018608	-2.43428793197068	Stable
KLHL11	-0.500498865798742	5.14327558871761	-3.17714749720196	0.00749655068624445	0.0702189300064009	-2.44284890518939	Stable
COG4	-0.412082618947701	5.1331937308964	-3.18689427243726	0.0073588156494516	0.0697624573945397	-2.44975503153134	Stable
CXCL16	0.509178102870023	5.77292179297922	3.26987283701023	0.00628445926890794	0.0627613123929573	-2.45630569149633	Stable
SLC22A4	0.711464114438446	4.40206233982879	3.12711088371807	0.00824537375029811	0.0750742812561994	-2.45727585432581	Stable
DENND10	0.539314764304155	5.6876878815435	3.24680282531759	0.00656626591707575	0.0644586244384681	-2.46257748951412	Stable
PDZD4	-0.633093372919792	5.45589811015663	-3.21581450534552	0.00696489416564463	0.067094462282026	-2.46291281177603	Stable
CPSF7	0.248018751014909	6.79027039366502	3.34371010563459	0.00546176795445978	0.0568639114238496	-2.46510965285648	Stable
TNFRSF1B	0.345608061448472	9.26433693702346	3.40860143770672	0.00482884054212169	0.052332025211467	-2.46918333854507	Stable
RGL4	0.918381362576891	3.40532021436881	3.04077970826745	0.00971743115684084	0.0838781260295769	-2.48825994754982	Stable
C1orf21	-0.65042601425412	5.18194735741183	-3.15441150253824	0.0078279695306894	0.0722814490972328	-2.49340006572638	Stable
DMXL2	0.389961837822475	7.82251247583764	3.37116406852137	0.00518435531652803	0.0550520201860695	-2.49442801064013	Stable
PPM1F-AS1	0.276115724468929	6.77709300934131	3.32625539808102	0.00564588296931947	0.0584701008989671	-2.49740669095406	Stable
KIAA1143	-0.337161270721291	5.49347874664193	-3.20230336337874	0.00714622395310119	0.0684374937131303	-2.4993633329623	Stable
DENND2D	-0.36473442165357	7.98695651299281	-3.37166629160814	0.00517941524923245	0.0550520201860695	-2.50011778245372	Stable
ATP6V0A1	0.342049992131681	6.24907436619586	3.28183258135779	0.0061431890154426	0.0617280233685037	-2.5047601269955	Stable
MSRB1	0.575825408740687	7.72899412439904	3.37093712093401	0.00518658922443015	0.0550520201860695	-2.50628607298203	Stable
YWHAQ	-0.251269132747407	6.96652050272221	-3.32438839694248	0.00566594330055486	0.0585953507756517	-2.50921447079424	Stable
SP100	0.283584612012011	7.63720877545725	3.35671656602431	0.00532852207437111	0.0558705869018608	-2.51292976761604	Stable
ATAD1	-0.413045258457235	5.22379948829015	-3.1527504833238	0.00785274964764562	0.0723738365926473	-2.5153096141767	Stable
C19orf38	0.58161436678918	4.641523443666	3.1080180944273	0.00855045096735117	0.0769226520910371	-2.51732925509136	Stable
AMPD2	0.30233854269798	7.95952389494156	3.36649725221708	0.00523048812324648	0.0552784165517214	-2.5182406952994	Stable
MSN	0.254402426384541	10.3982341367934	3.38548991780415	0.00504529099678218	0.0541891255860717	-2.51936658271605	Stable
TASL	0.704296502330938	4.04685126958461	3.02805019922133	0.00995562478520186	0.0852580909271177	-2.52058828887068	Stable
P4HTM	-0.407136430698813	5.41650697411143	-3.17719380955893	0.00749589015642234	0.0702189300064009	-2.52117707873802	Stable
FHIP2A	0.342265975115997	6.80499557255053	3.31691476131517	0.0057469672603145	0.059017859800106	-2.52258236201847	Stable
TMEM185B	0.34390669939974	6.11740163409046	3.26129539377516	0.00638778603459344	0.063469715802142	-2.5230605882717	Stable
MTMR1	0.297470341431514	6.11007413643277	3.2535778831299	0.00648221347991076	0.0640829923942338	-2.52833236178901	Stable
IFNGR1	0.271042644253235	7.21628885069792	3.33528219101488	0.00554989846196538	0.0576589132893688	-2.52929632164185	Stable
CD81	-0.561022165858882	7.0594172103657	-3.32069941416446	0.00570579175483564	0.0587798547025497	-2.53133496356084	Stable
GTF2IP1	0.341617883648413	7.01023430571425	3.32183259183975	0.00569352117914582	0.0587770568936687	-2.5359798991155	Stable
FBXL13	0.676735111324301	3.51107954272467	3.00704270209869	0.0103614986698179	0.0870596933689592	-2.53650929911929	Stable
PIK3CD	0.331530522318118	9.51595282678221	3.37344763024842	0.00516193158990613	0.0550377599587827	-2.53873046973783	Stable
EXT1	0.565197720486254	4.23930286712513	3.03542294300566	0.0098169665631449	0.0845179043752599	-2.53985933227613	Stable
PIK3R5	0.280292470659978	8.05233846472447	3.35523352492103	0.00534354801745877	0.0558705869018608	-2.54021244865696	Stable
DSE	0.344728171936202	5.82338032642228	3.21241827087496	0.00701003496933555	0.0674629789730652	-2.54211264013181	Stable
MEX3C	-0.346970461497738	6.80429968748339	-3.29365796028258	0.00600664863072557	0.0608553636351793	-2.54323790110175	Stable
MFSD14B	0.343150789084471	6.68391426836715	3.29791234338508	0.00595827685448023	0.0605531518084469	-2.54617551143629	Stable
PTPN7	-0.415166639150045	5.881242322754	-3.21924291201351	0.006919621757839	0.0668105424440291	-2.5476976316388	Stable
H2AC6	0.294404346851358	7.8153281215925	3.34478521938391	0.0054506275137111	0.0568082954806677	-2.54827710059444	Stable
SNORA73A	0.895564073271367	3.78385846900855	2.99523828868609	0.0105967489239479	0.088580502737131	-2.55580868720031	Stable
SLC25A37	0.291032465378896	11.4391085461809	3.36216072792377	0.00527372736717467	0.0554959259035556	-2.55715335457844	Stable
ATP6V0D1	0.404202712807787	7.30953418783825	3.32401731450828	0.00566993901554739	0.0585953507756517	-2.55812306229967	Stable
ARVCF	-1.14375995159075	3.59251916138072	-2.9889723924503	0.0107237728284097	0.0891196392459448	-2.5640573361396	Stable
AGTPBP1	0.297176493753278	7.25996428902232	3.31372995632546	0.00578184863274372	0.05931389639266	-2.56536007696112	Stable
BAZ2B-AS1	0.701939089254121	4.06031816849175	3.00734047930346	0.0103556319550655	0.0870596933689592	-2.56667415675963	Stable
ZNF383	-0.719042401048361	3.9937998346965	-2.99300277571771	0.0106418952116742	0.0887841426415158	-2.56835581281616	Stable
LIMD1	-0.280481757925019	6.38349661774267	-3.25181952859007	0.00650392339892874	0.0641681143396826	-2.57237819693712	Stable
KLF6	0.223631995447686	8.81784872667815	3.34911094625055	0.00540603508647556	0.0564035417914815	-2.57242120001848	Stable
LTBR	0.450134671376837	5.67080805632493	3.19251745350272	0.00728050994839119	0.0692870637344492	-2.57990402654064	Stable
PPP2R2B	-0.545457398589301	4.82129493527488	-3.06568002650085	0.00926780070755103	0.0815050660070714	-2.58145715930313	Stable
ATG3	0.389315924791091	5.66132939358075	3.17418350772477	0.00753894616892441	0.0705435106179107	-2.58930421298055	Stable
NFKB1	0.290526679166212	7.07727219146319	3.29080835503239	0.00603926923629662	0.0610595672941156	-2.59026431753599	Stable
ATG7	0.316352683855635	6.08616771302422	3.2208971802058	0.00689788281257516	0.0668105424440291	-2.59040318651427	Stable
LMF1	-0.425947026840862	4.92617785099732	-3.06241607537135	0.00932553566945558	0.0819392582544002	-2.5934048151331	Stable
JMJD4	-0.638399447709126	4.92315730229789	-3.07903146233786	0.00903532207041826	0.0803873464327087	-2.59546243417834	Stable
GRAMD1A	0.497787317775773	7.06504898780271	3.29478647720639	0.00599377913279464	0.0607878407494711	-2.59587059491254	Stable
RFFL	0.252497764797978	7.40238318386854	3.30331193653233	0.00589744872420454	0.0601846928656582	-2.6031701361126	Stable
GSTP1	-0.330534129495322	5.92991271660056	-3.19654180692287	0.00722498241081308	0.0689894275621206	-2.60503806436763	Stable
LIX1L	-0.348680229076948	6.10457215387528	-3.20257988434294	0.00714246574925301	0.0684374937131303	-2.60987676890528	Stable
MAPK9	-0.422314505689267	5.14954634237852	-3.09081288396489	0.00883502138527225	0.0789750953572192	-2.61261885136285	Stable
RNF126	-0.401042858554184	5.6946575434	-3.16512678899243	0.00766998397871631	0.071246615179711	-2.61844654212472	Stable
CSF2RA	0.439502994393666	5.88139826317135	3.19199274898461	0.00728778123597239	0.0692870637344492	-2.62431706669157	Stable
QKI	0.335742155904249	8.21664324255773	3.30977765701	0.00582543277453437	0.0596434351344273	-2.62945523614377	Stable
NDUFS7	-0.54575927893917	4.92950706258407	-3.06708823587124	0.00924300161583597	0.0814953442594631	-2.63003168108899	Stable
ADAMTS10	-0.709252711979764	4.87313429842446	-3.04960204085552	0.00955568912002832	0.0831936564494763	-2.6303982098498	Stable
MAP1A	0.650518623287533	4.21392164389267	2.9861095182521	0.0107823125973447	0.0892935896163869	-2.63163350935687	Stable
CD7	-0.459552558767895	6.58715199844472	-3.23022607073636	0.00677656850943341	0.0659285418936635	-2.63251162095652	Stable
PPBP	0.810562940331423	7.53114355110752	3.28229341265061	0.00613781002041899	0.0617280233685037	-2.63553986609883	Stable
TOX	-0.547036891393772	4.45416648221624	-2.98469774499381	0.0108112972570116	0.089458006103837	-2.63808041250537	Stable
RB1	0.390931369873416	5.95065266118162	3.17120859975496	0.00758173949609781	0.070673931344691	-2.63936399277395	Stable
MTND5P32	1.10462425100945	3.98756977694768	2.95119599671659	0.0115222909766631	0.0935243452347708	-2.63941904670197	Stable
TPP1	0.309126160360497	8.0643836427854	3.29847377978562	0.00595192276725441	0.0605531518084469	-2.64289409459397	Stable
GIT2	0.314790747464283	7.62453203499213	3.28632141242289	0.00609099507530361	0.0613293717911094	-2.64473657451073	Stable
PADI4	0.698118282524728	6.29487949863554	3.21990129677083	0.00691096161130361	0.0668105424440291	-2.64934515910629	Stable
PILRA	0.380694549552528	6.64534556676107	3.23975450787285	0.00665487152875399	0.0650676410850328	-2.65122593862923	Stable
ANKRD36B	-0.428467044490213	5.3551314590809	-3.07826628713979	0.00904848684149167	0.0803873464327087	-2.65349611651842	Stable
TLE5	-0.278470842577664	8.03795361190324	-3.28948724773237	0.00605445295995977	0.0610869986083686	-2.65992409861079	Stable
YPEL5	0.253192647873412	6.57491426764704	3.21851377672324	0.00692922524816815	0.0668165548782514	-2.66099184096168	Stable
COP1	0.268309929531341	7.09932423295594	3.25884732346977	0.00641758857410233	0.0635724117901725	-2.66225941733951	Stable
CEACAM4	0.493088859973169	4.56181569511456	3.01535272830621	0.0101990123896947	0.0864357477351549	-2.66449062738225	Stable
DRAIC	0.558079667493866	4.01574190130035	2.94404828367312	0.0116798915890588	0.0940245668841488	-2.66465625368967	Stable
LCP1	0.234028439577727	11.0013210151661	3.30588298086959	0.00586870532401658	0.0600163946340193	-2.66589545450114	Stable
ZC3HAV1	0.244625560517719	8.34697037779107	3.29001477956384	0.00604838533730666	0.0610869986083686	-2.66956429581527	Stable
MYO9B	0.277206245195234	9.06030264146448	3.29796808122595	0.00595764573305644	0.0605531518084469	-2.67310434833805	Stable
GOLGA8O	-0.815839472733006	4.85397012997677	-3.0111565802126	0.010280740322109	0.0867531549833778	-2.67386929680689	Stable
RIMBP3	-0.794175508987399	3.39440730725251	-2.91835748575343	0.0122642090082176	0.0975263438746002	-2.6748258079426	Stable
TFDP2	-0.499818431998685	6.35918255304974	-3.19172359199026	0.00729151400532991	0.0692870637344492	-2.67508658288514	Stable
ABHD14B	-0.369896638463083	5.47889495457747	-3.1034092895125	0.00862576893632812	0.0773870496970756	-2.67517238707061	Stable
RB1CC1	0.297313455978769	6.76890710204008	3.21907879123087	0.00692178223749	0.0668105424440291	-2.68548491026619	Stable
CYRIB	0.305774057163466	7.76794179649529	3.2699841608365	0.00628312933684702	0.0627613123929573	-2.68618455331197	Stable
SLMAP	0.321111990881636	7.0263691007912	3.2388462734632	0.00666637616460357	0.065115141859044	-2.68676569805496	Stable
MRTFA	0.336470963560083	7.25170135584485	3.24934604611929	0.0065345866154578	0.0643261563316894	-2.6879007917131	Stable
SH2B3	0.33606910410655	7.81356742110831	3.26844013536976	0.00630160036374194	0.0628044544899083	-2.69018355543832	Stable
DNMT1	-0.296745233420347	6.7304630962505	-3.21054777080692	0.00703502189849996	0.0675706956270628	-2.69533684461923	Stable
RRM2B	0.339901246093987	5.9486474370041	3.14675487627942	0.00794285121198358	0.0728615293294037	-2.69714684987307	Stable
ZAP70	-0.534057707049842	8.16983648357714	-3.2718220764059	0.00626121353112072	0.0626569039472826	-2.69797721054852	Stable
UBE2D3	0.22056813970266	8.79455770467652	3.28090401046997	0.0061540420596938	0.0617737193225617	-2.69876754208852	Stable
GORASP1	0.379246774009295	5.10790110981038	3.04754303163659	0.0095931956939557	0.083319626075961	-2.70549879110452	Stable
ZBTB40	-0.295204918608775	6.41965499876662	-3.17815168024521	0.00748224160505308	0.0702189300064009	-2.70752242296159	Stable
TXNRD2	-0.434703541768261	5.14961283472692	-3.03279962767648	0.00986608099931633	0.0848621558826182	-2.71282104847006	Stable
OSGIN2	0.399428754904909	5.73775014791547	3.11683596594032	0.00840817508543673	0.0762024896503457	-2.71313288304304	Stable
AGO1	0.269568225116739	7.22757193705963	3.23175421848001	0.0067569015417592	0.0658025491099552	-2.71438889192921	Stable
CRK	0.337786565627725	6.05793308247351	3.15032909044684	0.00788901430093959	0.0726397303630688	-2.71810340253699	Stable
DDX24	-0.282303177320057	6.65414967742559	-3.18948940705587	0.00732257263551156	0.0695147714245221	-2.71840504668719	Stable
CARD8	0.282848279935708	8.16665659893343	3.26140337575784	0.0063864746839215	0.063469715802142	-2.71908057985537	Stable
ABLIM3	0.779529031745227	3.8182145508193	2.89413753103318	0.0128415646591054	0.100970151657508	-2.72077183727517	Stable
TRGC2	-0.649856650774699	4.45250074937471	-2.93491845218926	0.0118843103083543	0.0950453780334258	-2.72522154902693	Stable
ADGRG1	-0.780592322440262	8.02848743147488	-3.24841182204854	0.00654620576326369	0.0643261563316894	-2.72832037450863	Stable
PBX2	0.31776615001717	7.36583176484765	3.23483481961026	0.00671742894815814	0.0655484575748061	-2.72966405572235	Stable
NEK7	0.266176799896257	7.37107941165841	3.23219802889338	0.00675120053980826	0.0658025491099552	-2.73038983601037	Stable
RN7SK	0.260076472408846	13.3227628149281	3.25894114781643	0.00641644379377126	0.0635724117901725	-2.73154064125273	Stable
LRRFIP1	0.304755964898203	8.09247430476089	3.2511466974319	0.00651224998623492	0.064185626876402	-2.73384915588117	Stable
SYNJ1	0.330425820668259	6.07160581191397	3.13625918129671	0.00810307895073548	0.0741231227641041	-2.73418319873699	Stable
HPCAL1	0.325988369644599	6.53240819142339	3.18191877846905	0.00742880605163999	0.0700481355995351	-2.73732819780586	Stable
CASP1	0.273839779004659	6.48926829670736	3.17250045006926	0.00756312671630188	0.0706452292979392	-2.73813701150791	Stable
PTPRA	-0.30534976522734	6.29900130054832	-3.14982762215844	0.00789654561628926	0.0726408050730384	-2.73861277246032	Stable
PANX2	0.534974545900091	4.75429986564953	3.00734129358266	0.0103556159169206	0.0870596933689592	-2.74477356730275	Stable
LRRC25	0.439927529140792	7.99721442586554	3.24538934316749	0.00658393947765653	0.0645081541984485	-2.74698833072475	Stable
C12orf75	-0.730379482038664	4.11090249537963	-2.89268530127949	0.0128770256355133	0.101157700289666	-2.74918029646336	Stable
PHTF1	0.584652367713093	4.58613781875979	2.94461898619728	0.0116672299214461	0.0940245668841488	-2.75127922961493	Stable
ARHGAP25	0.240473579818429	8.26191952281319	3.24534614416839	0.00658448037138395	0.0645081541984485	-2.75297843509696	Stable
MAP3K5	0.359426706866644	6.81147932407227	3.18660226006405	0.00736290506746495	0.0697624573945397	-2.75404380982196	Stable
ELOVL7	0.717224785851405	4.86342247258258	2.97947860428147	0.0109191237918573	0.090108722349368	-2.75530765819538	Stable
PRKACA	0.381090989125843	6.4909008682164	3.16471428313071	0.00767600640200117	0.071246615179711	-2.75829403436608	Stable
CNN2	0.346639350227157	9.23330203112559	3.25400307741757	0.00647697467277584	0.0640829923942338	-2.75892419415268	Stable
ADAM8	0.455487426395482	8.98409076449998	3.25227377932497	0.00649830789625012	0.0641681143396826	-2.7591966016515	Stable
TRAF3	0.291937695754759	6.53912291498054	3.16108192919565	0.00772924231418368	0.071572199387578	-2.76417628808889	Stable
DNPEP	-0.409767554545324	4.73110790646021	-2.94656323845074	0.0116241966801885	0.0939622564981902	-2.76523319588159	Stable
SLC37A3	0.600965436649539	4.51306094554635	2.93885864485592	0.0117956569075212	0.0946454141875392	-2.76879070413423	Stable
HIPK1	0.229320507715162	8.86628520323193	3.24165002283105	0.0066309252143955	0.0648982760493833	-2.77379398025448	Stable
PTGER2	-0.440346525737969	6.06914672066931	-3.11265143152983	0.00847539476959549	0.0767407047668457	-2.77488511672973	Stable
B3GNT5	0.689181827764026	4.54766447466575	2.93503589371387	0.0118816583714717	0.0950453780334258	-2.77776595539713	Stable
LINC01127	0.820615927228886	3.06144237462356	2.85291404237785	0.0138867248480931	0.105847031708591	-2.77948400358804	Stable
RRP7A	-0.391201867292089	5.35053822575697	-3.0261806960326	0.00999109328361083	0.0853722494671549	-2.77992839824775	Stable
ITK	-0.30417279980428	7.60381738732638	-3.20911930736747	0.00705416411144552	0.0676881937314708	-2.78047270038801	Stable
KDM3B	0.2349349159842	7.96831211260933	3.22351684149175	0.00686359773425462	0.0665980879929282	-2.781814464085	Stable
ABCA1	0.386694881463309	6.71195341626776	3.17896008924479	0.00747074209881869	0.0702189300064009	-2.78350468689317	Stable
PCYT1A	0.298347008013671	6.88972174065155	3.17730278652435	0.0074943361030242	0.0702189300064009	-2.78736080485055	Stable
RHD	0.568957689589458	4.01430904752341	2.86457412504339	0.0135828569934357	0.10434635545259	-2.79151581985361	Stable
MAP4K1	-0.406255505043903	5.67302225540464	-3.05307760928191	0.00949271016093244	0.0828877731253611	-2.79882445009991	Stable
RN7SL1	0.464237952140255	12.7876433217427	3.22616341255778	0.00682913426485807	0.0663740361039826	-2.79921186995319	Stable
GMPR2	0.320857330022718	5.17914604982671	3.01905167281831	0.0101275050212646	0.0860073794124305	-2.79930739765649	Stable
BORCS8	0.329638347187189	5.7628960016446	3.07086192436146	0.00917687156837585	0.0810562757347077	-2.79958754852203	Stable
SMG7	0.274500888253061	7.02654969783752	3.17820472147991	0.00748148655712906	0.0702189300064009	-2.80070662558932	Stable
DHRSX	0.435266374879063	4.73784009689083	2.92966985433657	0.0120034296603397	0.0958415651037885	-2.8051408531599	Stable
HADHB	0.293860617963866	6.13292578574588	3.10553360347924	0.00859097095574634	0.0772162774802265	-2.80829627745832	Stable
THEM6	-0.496145412841926	4.27228326581084	-2.89231561618465	0.0128860681802085	0.101157700289666	-2.8086601247092	Stable
SARM1	-0.397072572334545	5.6089462024642	-3.04423116861573	0.00965383219322177	0.0834026402089891	-2.81211930006781	Stable
FAM174C	-0.431221359406153	4.4739984962656	-2.89100574281062	0.0129181584586203	0.10132842147246	-2.82415704195523	Stable
TNFAIP2	0.363395970957075	9.4716535880741	3.21973273339765	0.00691317779365804	0.0668105424440291	-2.82640890251463	Stable
CD59	0.4384670361664	5.80538287335496	3.07058610666357	0.00918168895681283	0.0810562757347077	-2.82886561800061	Stable
CD300LF	0.456985689746252	5.02776867632141	2.96361945650146	0.0112533719555465	0.0919510300654622	-2.82908526995127	Stable
NINJ1	0.487340166648346	7.12270488052075	3.17136045752693	0.0075795491737011	0.070673931344691	-2.8299449061168	Stable
COMMD5	-0.52653039855662	4.50514770833062	-2.88760061302728	0.0130019503907578	0.10174130030212	-2.83558334498412	Stable
SEC22A	-0.745190135235626	3.71648767524364	-2.81032045718167	0.0150548535126684	0.111109438606374	-2.83697307152302	Stable
JPT1	0.447553046005832	5.38765784288274	3.0240425249511	0.0100318133090426	0.0856112151469429	-2.83809570318666	Stable
CDKL5	0.449546830603739	5.00158056078699	2.94862308037572	0.0115787768496155	0.0937498155336224	-2.84118080674067	Stable
PPP1R15B	0.244928998111929	7.77786686751307	3.18540713703216	0.00737966565021512	0.0698290824862765	-2.84199785331718	Stable
BICD2	0.273211969575539	7.21994204105598	3.16447259413062	0.00767953716747727	0.071246615179711	-2.84246256271003	Stable
PPAN	-0.921272655057855	4.06632251877833	-2.83445849722019	0.0143814617765813	0.107919641025198	-2.84355004161861	Stable
SWT1	0.647995659402225	5.16485289784555	2.94273358971932	0.0117091114328764	0.0941824012380054	-2.85270232263186	Stable
CD3D	-0.446438551276199	4.74229001069868	-2.90592459245939	0.0125572984566056	0.0993730637959327	-2.85451701353107	Stable
TNPO3	0.337870897739199	6.08223318986949	3.07365482634128	0.00912823306152392	0.0809314925825791	-2.85538081733563	Stable
