logFC	AveExpr	t	P.Value	adj.P.Val	B	change
SRPK1	-1.09672318016571	6.09510316190845	-11.2106180352937	1.42150005950257e-06	0.00044843474122787	5.95758379906053	Down
LPCAT2	-1.23720873704767	6.47476684615908	-11.2080034425505	1.42429432343807e-06	0.00044843474122787	5.95552181367867	Down
NAIP	-1.3576391617698	7.04808644596582	-11.193664745897	1.43972662267373e-06	0.00044843474122787	5.94333676380255	Down
ICAM1	-0.980442950099357	5.44107880902404	-11.1683537895046	1.46742076479986e-06	0.00044843474122787	5.92614722727855	Down
CARD6	-1.10782568798362	4.41521817171468	-11.1852943188777	1.44882076837966e-06	0.00044843474122787	5.92519017598481	Down
RPS18	0.829793231031259	8.00588124189696	11.1633755390471	1.47293669793693e-06	0.00044843474122787	5.91520726064573	Up
MED13L	-0.844087233628231	7.5210010664373	-11.1551784865587	1.48206904659179e-06	0.00044843474122787	5.91338521395307	Down
RUBCNL	-1.09344764667911	5.88012537292067	-11.1212245844389	1.52056880199785e-06	0.00044843474122787	5.89119889319314	Down
HIP1	-1.04528753389904	6.22329699284936	-11.0326080220831	1.62635539358502e-06	0.00044843474122787	5.82484643529357	Down
CEACAM1	-0.932882665873662	4.36112467155924	-10.9385647949676	1.74758845510044e-06	0.00044843474122787	5.74263928382711	Down
SLC12A6	-0.970871525815017	8.16668853346042	-10.920239002514	1.7723557921978e-06	0.00044843474122787	5.73254273175735	Down
PTPRE	-0.773741270372361	7.49288330220134	-10.889482789246	1.81479853770215e-06	0.00044843474122787	5.71592551473424	Down
SIGLEC9	-1.17880236275113	6.04395474498749	-10.8807632664	1.82703451357581e-06	0.00044843474122787	5.70982507325311	Down
TREML2	-1.21873524877093	6.49858341069884	-10.8797536182206	1.82845721167631e-06	0.00044843474122787	5.70942648112644	Down
KDM3B	-0.693700486081233	7.29146540878149	-10.8674739850887	1.84585872770741e-06	0.00044843474122787	5.69994955437259	Down
NIN	-0.726205492342303	7.68033156076466	-10.8355344262839	1.89198278043035e-06	0.00044843474122787	5.67447903401962	Down
MTMR10	-0.705963627930667	6.46366151925211	-10.8327196639355	1.89610820159579e-06	0.00044843474122787	5.67314282183714	Down
RPL21	0.785241684195112	8.19106912675599	10.8370650382758	1.88974361808543e-06	0.00044843474122787	5.67196634461698	Up
RPL31	1.12050749085348	6.43142837078562	10.7929868090785	1.95541417197699e-06	0.00044843474122787	5.64303955603365	Up
CR1	-1.68744767480511	7.58779043525664	-10.7908353899921	1.95868336143645e-06	0.00044843474122787	5.64001304727684	Down
ATP6V1C1	-0.806596191240096	5.66605204626846	-10.7678914128801	1.99392568773416e-06	0.00044843474122787	5.62313307531898	Down
UHRF1BP1L	-0.807204971708724	5.31060514849456	-10.7376276578806	2.04148636656137e-06	0.00044843474122787	5.60050736647259	Down
RPS21	0.74452260004361	5.62871133531077	10.7356379537128	2.04465685492089e-06	0.00044843474122787	5.59904501397776	Up
RPL34	1.34251617660979	5.68795560373646	10.7278209490707	2.05716556522621e-06	0.00044843474122787	5.59350915066003	Up
HK2	-1.11064711890806	6.24047292596391	-10.6959900812403	2.1089805514077e-06	0.00044843474122787	5.5675814916615	Down
CHSY1	-1.1490068666715	5.8428226747619	-10.6960441996682	2.10889124282768e-06	0.00044843474122787	5.56753922441915	Down
GK	-1.19894842841192	6.03862811115695	-10.6958823422184	2.10915835944882e-06	0.00044843474122787	5.56749951471277	Down
BMP2K	-0.680328348564316	5.47567181342196	-10.6868235199728	2.12416801928222e-06	0.00044843474122787	5.56063762557526	Down
RNF149	-1.21484547799484	8.45790904127086	-10.67123958423	2.15026585174413e-06	0.00044843474122787	5.54136753290933	Down
ECE1	-1.27186298171835	7.86744840134756	-10.6613143281094	2.16707168792869e-06	0.00044843474122787	5.54006151523641	Down
HPSE	-0.978845900358305	5.46841363509206	-10.6503689582814	2.18577310218035e-06	0.00044843474122787	5.5323628094479	Down
ALOX5	-1.21439692927567	8.44775345537872	-10.6478661252761	2.19007445668424e-06	0.00044843474122787	5.52390469427033	Down
JMJD1C	-0.793819394776746	7.66764387270471	-10.630446095469	2.22027249977563e-06	0.00044843474122787	5.51800362187021	Down
ARHGEF11	-1.04135252579637	6.42639234902031	-10.6198362196789	2.23889000080484e-06	0.00044843474122787	5.50854182465762	Down
WDFY3	-1.46317040374133	6.65425786897892	-10.5748147904253	2.31983013794631e-06	0.000450461000362052	5.47432500184548	Down
RPL17	0.908502354642893	7.45097896495338	10.5216890933322	2.41952026128391e-06	0.000450461000362052	5.43375675388847	Up
FNDC3B	-0.892836245612281	6.14767281431304	-10.5056632045244	2.45051396894348e-06	0.000450461000362052	5.41792587560559	Down
RNF111	-0.662580376180824	5.88533405417231	-10.4931568216972	2.47500544889691e-06	0.000450461000362052	5.40767830027252	Down
ARID3A	-1.06886516231889	6.00373619059432	-10.4722354678672	2.51658224773975e-06	0.000450461000362052	5.39158161997877	Down
TOMM7	0.644681330039798	4.50242788555631	10.4669293132322	2.52724923440741e-06	0.000450461000362052	5.38607610564133	Up
RPL11	0.790855950358964	8.12742162989997	10.4496506080334	2.56233192617544e-06	0.000450461000362052	5.3766425131716	Up
SOS2	-0.814522780343322	6.43142174328412	-10.4425597673642	2.57688440008808e-06	0.000450461000362052	5.36844505645004	Down
CAB39	-0.734426506711138	7.49168840033098	-10.4358587121462	2.59072077283932e-06	0.000450461000362052	5.36654147959342	Down
RPS8	0.599270221671458	8.20401193856842	10.4119476124568	2.64076474467184e-06	0.000450461000362052	5.34663078049733	Up
CPEB4	-0.993703179003051	5.88487044272757	-10.402174301286	2.66152576645597e-06	0.000450461000362052	5.33559415725777	Down
DNAJC3	-0.909285293711702	6.21403923148896	-10.383243927167	2.70225290097756e-06	0.000450461000362052	5.32058954264892	Down
PLBD1	-1.3556315396545	7.5572805610626	-10.374963569699	2.72028316257956e-06	0.000450461000362052	5.31858175634661	Down
SULT1A1	-1.00999917709015	6.00581440307404	-10.380857512297	2.70743569541734e-06	0.000450461000362052	5.31855556981701	Down
FAM157B	-1.84834372133621	4.33233966338468	-10.3801510723213	2.70897203854065e-06	0.000450461000362052	5.31798280961716	Down
KLHL2	-1.18540606173325	5.49680764055619	-10.3618222924123	2.74917104591177e-06	0.000450461000362052	5.30455721071269	Down
IFNAR1	-1.08534149331741	7.11192979983731	-10.3574842900477	2.7587812563779e-06	0.000450461000362052	5.30375367346659	Down
TLE4	-0.74139451644576	6.4109046067981	-10.3408667552537	2.79593939519157e-06	0.0004516193719846	5.28684970352226	Down
ZNF217	-0.65199695681429	7.37556104072797	-10.3235364003418	2.83528060438919e-06	0.00045310197062909	5.27722882408452	Down
TGFA	-1.48331394370212	4.26105620736508	-10.289597256714	2.91410626785783e-06	0.00046018541980469	5.24782651145649	Down
MAP3K5	-0.735677921191182	6.23429403011781	-10.2731315134043	2.9532174144694e-06	0.00046018541980469	5.23157257642339	Down
MOSPD2	-0.923098168817913	5.92905975565461	-10.2655137669331	2.97150750373152e-06	0.00046018541980469	5.22537728415443	Down
NLRP12	-1.26098940316406	6.54419051557154	-10.2276963714291	3.0641759919669e-06	0.000464605638093867	5.19700260125824	Down
RALGAPA2	-0.829133976908065	6.196092687776	-10.2104671905252	3.10744794122264e-06	0.000464605638093867	5.1807741567408	Down
SEMA4B	-1.02705351255418	6.79347951429874	-10.2040100170877	3.12383874243775e-06	0.000464605638093867	5.17840129287135	Down
FCER1G	-1.10646889448124	7.68054532033457	-10.1919563173568	3.15469145823289e-06	0.000464605638093867	5.17296301384416	Down
MEFV	-1.1373114162448	7.73560353501897	-10.1549618161028	3.25150101994416e-06	0.000474214061374768	5.14311663272286	Down
DHTKD1	-0.618422365824332	5.18595608985797	-10.1203315901309	3.34509989850984e-06	0.000477757825706216	5.11041477438047	Down
NQO2	-1.37886765699933	4.58486289550845	-10.1061619227779	3.38425122051514e-06	0.000477757825706216	5.10395678899135	Down
KIF1B	-0.909105368745021	5.46238054345556	-10.1031375832909	3.39267286465435e-06	0.000477757825706216	5.09414686335905	Down
PELI1	-0.810550602761697	7.23954794380613	-10.0722196721751	3.4801061178306e-06	0.000477757825706216	5.07311819891678	Down
AATK	-1.32046021007561	6.87660474765184	-10.0737156103463	3.47581898687864e-06	0.000477757825706216	5.07306452055526	Down
CPD	-1.07054118299408	7.51250194511054	-10.0651465915904	3.50045561444676e-06	0.000477757825706216	5.06937325974452	Down
LTBR	-1.22211920638301	6.27472174911381	-10.0488105077719	3.54795846429793e-06	0.000477757825706216	5.0491426211353	Down
ZMIZ1	-0.82212374890416	7.15837219388849	-10.0291743938229	3.60600044022258e-06	0.000477757825706216	5.0372131668838	Down
RPS25	0.536388381565047	7.62025781019656	10.0136788814151	3.65254267945503e-06	0.000477757825706216	5.02715810306465	Stable
FRY	-0.847063774094923	6.46730757971954	-10.0167396120625	3.64329724055234e-06	0.000477757825706216	5.02215057814831	Down
DENND3	-1.00633590826177	8.48741657456461	-10.0061199804907	3.67548661691578e-06	0.000477757825706216	5.02205919103336	Down
RPS3A	1.13936695523237	7.87692624076661	10.0025192432599	3.6864719742511e-06	0.000477757825706216	5.0190635050541	Up
CLIP1	-0.723614611426941	6.24812259241854	-10.0015073889106	3.68956551651067e-06	0.000477757825706216	5.0085285837349	Down
EP300	-0.715406420742128	7.5803676618898	-9.98369864739109	3.7444833971841e-06	0.000477757825706216	5.00253784371917	Down
MCTP2	-0.887148366157994	6.65464538806984	-9.97525176317987	3.77084620073845e-06	0.000477757825706216	4.9893953088907	Down
APAF1	-0.724751548926617	6.94835094141593	-9.96536111414222	3.80197543642914e-06	0.000477757825706216	4.98268933860706	Down
KIDINS220	-0.582863278154898	6.78553611012084	-9.96078773629948	3.81646512346864e-06	0.000477757825706216	4.97762062696046	Stable
NSUN7	-1.16469332473694	2.68992228258819	-10.1979366697303	3.13934231008681e-06	0.000464605638093867	4.97737064333972	Down
RPL7	0.830352681935842	8.23059024699726	9.94961481724221	3.85212066978303e-06	0.000478236005797361	4.97665898839914	Up
NUAK2	-0.965347465376617	6.84788381525894	-9.93619180898462	3.89544332640152e-06	0.000479124598330648	4.95836532662481	Down
KAT6A	-0.716048238878549	7.48835094818698	-9.8974523485158	4.02351634351959e-06	0.000479124598330648	4.93061582324064	Down
ABHD2	-1.03709857418908	8.39009994278056	-9.88764587297184	4.05666825414482e-06	0.000479124598330648	4.9259391980189	Down
FKBP1A	-0.813009647296136	7.88662062974896	-9.87852372766863	4.0877772338623e-06	0.000479124598330648	4.91752464613661	Down
TRPM6	-1.22772827736554	4.56244494467087	-9.87076691351448	4.11443703798786e-06	0.000479124598330648	4.91167291903539	Down
NFKBIZ	-0.804075873933155	5.73099110340638	-9.87641920546598	4.09499150188029e-06	0.000479124598330648	4.90358696357869	Down
CBFA2T3	-1.03923172658964	6.12480578276648	-9.87535320771542	4.09865107961576e-06	0.000479124598330648	4.90321748229773	Down
MEGF6	-0.602824542083854	5.7983438343193	-9.86146424326512	4.14666296838535e-06	0.000479162854700652	4.8908533315588	Down
UBTD1	-1.45970062609173	3.50814374973654	-9.88092453863363	4.0795643977125e-06	0.000479124598330648	4.88196972875031	Down
PHF21A	-0.869797772675853	7.04366854322685	-9.83760158565952	4.23060667171734e-06	0.000481052492435955	4.87739372320978	Down
RPL35A	0.634476526132978	6.96692100309917	9.81591958500357	4.3085058135671e-06	0.000481052492435955	4.8569148964852	Up
SEC24D	-0.710889202952115	4.96988099869548	-9.7990611710699	4.370167693076e-06	0.000481052492435955	4.84606390714229	Down
KDM5B	-0.629893904949436	5.46377569739129	-9.80386165211295	4.35251081690508e-06	0.000481052492435955	4.84393212053732	Down
LBR	-0.872850285067336	7.64351251053592	-9.78225865843177	4.43259444989898e-06	0.000481052492435955	4.83588282186752	Down
CCR1	-1.31691759546148	7.0170458721796	-9.78226251121467	4.43258002337458e-06	0.000481052492435955	4.83128696720155	Down
SSH2	-1.00544276176215	8.97775422561747	-9.75449336826756	4.53791686556199e-06	0.000481052492435955	4.81411132327913	Down
INAFM2	-0.582179594913072	4.98594679761329	-9.76124854521071	4.51204081456078e-06	0.000481052492435955	4.81396817647657	Stable
SPOPL	-0.709397269381147	5.94627234875473	-9.76985750746445	4.47929916663668e-06	0.000481052492435955	4.81276975118755	Down
F2RL1	-1.34140365313664	5.36393620523771	-9.75728936428309	4.52718687269022e-06	0.000481052492435955	4.80747717443921	Down
PRKDC	-0.618143051502999	7.08656422960103	-9.75509083502366	4.53562165751299e-06	0.000481052492435955	4.80726613966038	Down
SOCS3	-1.88714768630175	5.19676569447296	-9.74117637914984	4.5894086904855e-06	0.000481052492435955	4.79671565811522	Down
LIMK2	-1.22581313167841	7.55716982811442	-9.73138093965937	4.62769504681918e-06	0.000481052492435955	4.79298089644707	Down
ZFP36L1	-0.939142538522596	8.62653651711031	-9.72174833907494	4.66568851337591e-06	0.000481052492435955	4.78848816381561	Down
SNRK	-0.619734970130397	7.2521212575218	-9.72854950933513	4.63882743337385e-06	0.000481052492435955	4.78623555298889	Down
NCOA2	-0.66449026795653	6.92954175941647	-9.71291719856275	4.70082306507622e-06	0.000481052492435955	4.76995542669475	Down
WDFY4	-0.81679777860406	6.97608580516361	-9.7112696020549	4.70741022421018e-06	0.000481052492435955	4.76911700101324	Down
RPS27A	0.659450026533463	7.34391940053113	9.68411168559845	4.81746764622285e-06	0.000481572787748927	4.74902366230582	Up
DTX3	0.74122696073707	3.88085366445632	9.69323085946942	4.7801991263902e-06	0.000481572787748927	4.74473495737986	Up
TRIB1	-1.11068038083853	5.12305193291926	-9.67840577046418	4.84094956489697e-06	0.000481572787748927	4.74160530299604	Down
RTN3	-1.20933353462879	8.09962845137901	-9.65769109482611	4.92726423860211e-06	0.000481572787748927	4.73433166943069	Down
ADAMTSL4	-0.967241718751334	5.49764367433279	-9.65802579149385	4.92585620432397e-06	0.000481572787748927	4.71980448384428	Down
IL6R	-1.15893002707854	8.90790815799943	-9.63882531771775	5.00735233760148e-06	0.000481572787748927	4.71855695377762	Down
SETD1B	-0.700977431741808	7.28482097864365	-9.63059097466921	5.04275719519738e-06	0.000481572787748927	4.70336901426943	Down
RGL4	-0.985616675016622	4.09794988345506	-9.60725274183924	5.14461146576462e-06	0.000481572787748927	4.69249091237664	Down
KDM6B	-1.28555147702935	8.51486787512663	-9.60108082514045	5.17192492689551e-06	0.000481572787748927	4.68766511931449	Down
IRS2	-0.960601911139727	6.33240918213929	-9.61932581373961	5.09164118084003e-06	0.000481572787748927	4.6849209134615	Down
KIF13A	-1.0837983155448	5.72384220204362	-9.61827595267389	5.09622347693021e-06	0.000481572787748927	4.68413641487346	Down
F5	-1.56872661811319	5.19461318352781	-9.6085515307388	5.13888401730471e-06	0.000481572787748927	4.68326807580018	Down
HIPK1	-0.586316083302622	7.45922396935475	-9.60542301594047	5.15269219913583e-06	0.000481572787748927	4.68294431368342	Down
BCL10	-0.693147009110388	4.73704679853328	-9.58559683039362	5.24115440715873e-06	0.000481572787748927	4.66787387416785	Down
IL17RA	-1.10396424133882	8.89804002454243	-9.5762423791383	5.28347290351215e-06	0.000481572787748927	4.66633907431079	Down
RNF145	-0.557088867980964	6.62203568329473	-9.59615538515742	5.19383683456893e-06	0.000481572787748927	4.66626584059308	Stable
PICALM	-0.910020889715893	8.52754145802795	-9.56788474966883	5.32160050368272e-06	0.000481572787748927	4.65960151519993	Down
BEST1	-1.12153349274387	6.09051835830702	-9.57764205083189	5.2771170606335e-06	0.000481572787748927	4.64868451308983	Down
C1RL	-1.04795237838291	6.39499652833996	-9.5731357577464	5.29761008350661e-06	0.000481572787748927	4.64601391539703	Down
AGO4	-0.911992991418439	7.58172832911369	-9.54131139202607	5.44485712814214e-06	0.000486151467569194	4.63022181387485	Down
RNF24	-1.27996890249087	8.05261401991538	-9.52858820249394	5.50498261343374e-06	0.000486446169523539	4.62467153046408	Down
NPM1	0.494434225365812	7.05559452220854	9.53612363194115	5.46928491673505e-06	0.000486151467569194	4.61854261427084	Stable
SMG7	-0.551135865322983	6.67845326446341	-9.53742094285646	5.4631649208434e-06	0.000486151467569194	4.61589061594064	Stable
RBPJ	-0.868112498084267	6.75823005624313	-9.50340232257981	5.62617165175621e-06	0.00049424766405077	4.58783250300768	Down
LRRC4	-1.53750259772122	5.55843413636526	-9.4830258110972	5.72637126625394e-06	0.000499904790289264	4.56975850478286	Down
RPL35	0.647429094333844	7.10092304334009	9.47246911852368	5.77905469992736e-06	0.000499904790289264	4.56359688324065	Up
LRRK1	-0.874534846148858	5.32945392166352	-9.47020903256337	5.79040297632352e-06	0.000499904790289264	4.55933649659369	Down
ACAP2	-0.762514014312544	7.37561483602556	-9.44968116469819	5.89460845724298e-06	0.000505993189969738	4.54814854214191	Down
ORAI2	-0.920799868984259	7.41706950261489	-9.43243559516256	5.98374993513046e-06	0.00050784119505949	4.53382870643146	Down
FES	-0.932610031104862	6.73768430612221	-9.43552115281616	5.96769237076783e-06	0.00050784119505949	4.52792813758927	Down
FGL2	-0.719554869164456	9.28323007077494	-9.40973759859873	6.1033460350279e-06	0.000513108936695279	4.52450944888311	Down
SORL1	-1.16844145661212	10.5290789297178	-9.40771456147643	6.11413258344128e-06	0.000513108936695279	4.50436732075221	Down
SP1	-0.714066794702053	7.98655435017642	-9.36888834357026	6.32527099700685e-06	0.000516601926258374	4.48495910371211	Down
ADGRE3	-1.30761808334111	6.97206781985385	-9.3755433905812	6.28851740507018e-06	0.000516601926258374	4.47980315904046	Down
DOK3	-1.46948337393274	8.17996626441113	-9.35588509428387	6.39776830301004e-06	0.00051670578197751	4.47672185845918	Down
ZSWIM6	-0.761032621334735	5.15454314744299	-9.37129607381647	6.31194666547515e-06	0.000516601926258374	4.47308672526666	Down
ARL8A	-0.761781918160178	5.74645443743657	-9.37541507679866	6.28922381107425e-06	0.000516601926258374	4.47033116985339	Down
ADAM8	-1.0288754637471	9.07544231489577	-9.34544609852995	6.45663153232378e-06	0.000518671223949561	4.47015185102472	Down
DMXL2	-0.682056697574552	6.6377767359293	-9.36844947967372	6.32770299770608e-06	0.000516601926258374	4.46691016368987	Down
DOK1	-0.660777735754967	5.6076426116768	-9.35682100951607	6.39251982200927e-06	0.00051670578197751	4.45442698820488	Down
BACH1	-1.06470311329805	7.56902623126199	-9.3282498625765	6.55490234057062e-06	0.000520448995135006	4.4446622419102	Down
CHST15	-1.28214999770718	7.8585106634593	-9.32118662384879	6.59574272123058e-06	0.000520448995135006	4.44319506732257	Down
TADA2B	-0.642192866496708	6.19776877188069	-9.3391694614013	6.49231112585516e-06	0.000518763285811682	4.43771339578632	Down
SBNO2	-1.21494028553568	8.18882063980451	-9.30638910711495	6.68221513623111e-06	0.000522313508890346	4.43320960196434	Down
ASAP1	-1.10233675052322	6.96175448576688	-9.3174699994068	6.6173450985745e-06	0.000520448995135006	4.42748324029306	Down
PTEN	-0.973542704739312	8.23384667489587	-9.28408853817357	6.81490132755344e-06	0.000522313508890346	4.41355211681298	Down
RPS20	0.564637987161645	7.80741470936599	9.29097931158039	6.77359470757665e-06	0.000522313508890346	4.41330048489674	Stable
AHCTF1	-0.744944901376507	6.91004991715175	-9.29355404595001	6.75823133319011e-06	0.000522313508890346	4.40438857893561	Down
ABI1	-0.515157643348414	6.60783939182806	-9.28839424304422	6.78905844984118e-06	0.000522313508890346	4.39553847012516	Stable
ATXN1	-0.619308302011626	6.25691833405943	-9.26093515930287	6.95573888106135e-06	0.000530401570920323	4.36818335904836	Down
MAP3K1	-0.617742927885196	7.27007100774403	-9.23944561863458	7.08932792170359e-06	0.000533445064689832	4.36100005443729	Down
NUP98	-0.697674031035226	7.11147158255337	-9.23871470634951	7.09392102610999e-06	0.000533445064689832	4.35804405546553	Down
OSCAR	-1.19447301106443	6.07019951304646	-9.22773526036497	7.16331243169825e-06	0.000533445064689832	4.33972941961226	Down
SRPK2	-0.657594960877583	6.54514613735661	-9.22633319647653	7.1722273303972e-06	0.000533445064689832	4.33949848870565	Down
HDAC4	-0.682881300844735	6.2848016001658	-9.22547706381608	7.17767698113671e-06	0.000533445064689832	4.33649793360603	Down
MBOAT2	-1.20194514703259	5.04247100401433	-9.21507936490198	7.24422801203074e-06	0.000533445064689832	4.33648278792765	Down
NOTCH1	-1.01546701054475	8.63025656591519	-9.19143157929884	7.39813125486514e-06	0.00053651517826396	4.33518530256362	Down
HMGCR	-0.711508442722525	5.86833428296791	-9.21961624281029	7.21510628994152e-06	0.000533445064689832	4.33045493677823	Down
FCGR2A	-1.3639755791718	9.19283809970019	-9.17134989269265	7.53165500447851e-06	0.00053651517826396	4.31931894348613	Down
AP5B1	-1.13911681597443	7.60045755225191	-9.18104018396721	7.46689560337104e-06	0.00053651517826396	4.31522348671893	Down
TDRD9	-1.56812442332643	1.61079143958983	-10.7126158673518	2.08173928755412e-06	0.00044843474122787	4.30886871708809	Down
SEL1L	-0.701275289467677	6.94819552760085	-9.17550638974003	7.50380205387542e-06	0.00053651517826396	4.298801440593	Down
IPMK	-0.932986072629547	5.14833400450287	-9.17382097335097	7.51508244280531e-06	0.00053651517826396	4.29809113224103	Down
STK38L	-0.675584446921355	5.51932079608207	-9.17614281348108	7.49954735875325e-06	0.00053651517826396	4.29349992906051	Down
NDRG1	-0.56859916809359	6.85949229796979	-9.17071380828364	7.53592748060814e-06	0.00053651517826396	4.29287886218765	Stable
CCNY	-0.723820637785405	7.0523686678756	-9.15887095852375	7.61596332345823e-06	0.000539655665306554	4.28530351139045	Down
QKI	-0.662654147927438	7.25596618188991	-9.14125051116467	7.73678265636064e-06	0.000542816618796343	4.27279728475137	Down
NRBF2	-1.19580749711796	6.35893211226596	-9.14558724122424	7.70685215689543e-06	0.000542816618796343	4.26708903291866	Down
TBC1D14	-0.901995767397233	7.5547887076364	-9.12394034158766	7.85753233563089e-06	0.000542816618796343	4.26243742506173	Down
SLC2A3	-1.3983887245911	7.93798904794383	-9.11183100410167	7.94323583949582e-06	0.000542816618796343	4.25940322771831	Down
IQSEC1	-0.755042537183456	8.61047544803789	-9.10045154980575	8.02471233199473e-06	0.000542816618796343	4.25470804297293	Down
MNT	-0.750224475856339	5.997282453204	-9.12888698817474	7.8228158811144e-06	0.000542816618796343	4.24818971849747	Down
ITGAM	-0.97801144205407	8.21304479077193	-9.09355125433514	8.07456604176506e-06	0.000542816618796343	4.24415719555189	Down
MAML3	-0.915601941504289	4.8048007997453	-9.10567115797514	7.98722646318414e-06	0.000542816618796343	4.24360072105302	Down
SPINT1	-0.90527784227523	4.29708796109365	-9.07829597074781	8.18599796614111e-06	0.000542816618796343	4.23345175934599	Down
USP9X	-0.698381796442042	7.18347502441543	-9.09867309422969	8.0375289415293e-06	0.000542816618796343	4.23265482965752	Down
TLE3	-1.32174082004501	8.16903895530278	-9.07506325473644	8.20982801159605e-06	0.000542816618796343	4.22811072833019	Down
