"gene_name","T1_value","T2_value","T3_value","change_type"
"SBNO2",0,1.09543832113421,-0.119501964401463,"Up"
"DNTTIP1",0,0.827457461462359,-0.081523397107313,"Up"
"JMJD1C",0,0.626342445409342,-0.167476949367404,"Up"
"NRBF2",0,1.0874048125366,-0.108402684581353,"Up"
"B4GALT5",0,1.07725973302083,0.12734661006825,"Up"
"UBTD1",0,1.15488382092129,-0.304816805170433,"Up"
"OSCAR",0,1.07269352959394,-0.121779481470486,"Up"
"STK38L",0,0.608826809679506,-0.0667576372418486,"Up"
"DENND3",0,0.842027883613058,-0.164308024648713,"Up"
"ZBTB7B",0,0.857035328077176,0.0139405232762408,"Up"
"KAT6A",0,0.602476482094526,-0.113571756784022,"Up"
"KDM6B",0,1.11632915851492,-0.16922231851443,"Up"
"IL6R",0,1.00150796393138,-0.157422063147155,"Up"
"IRAG1",0,1.57110764167636,-0.148022760187148,"Up"
"SEMA4B",0,0.831479361264956,-0.195574151289225,"Up"
"ZNF438",0,1.17566656953991,-0.0737994262971791,"Up"
"DOK4",0,1.27941068818889,0.145682073507571,"Up"
"ASAP1",0,0.97532881829936,-0.127007932223861,"Up"
"AP5B1",0,1.02263385410406,-0.116482961870366,"Up"
"RPL7",0,-0.680522072331651,0.149830609604191,"Down"
"LRP10",0,1.0050189184781,-0.0361899912149504,"Up"
"CBFA2T3",0,0.859820521495054,-0.179411205094584,"Up"
"MAP4K4",0,0.803292723633846,-0.0721889899896793,"Up"
"KCNJ15",0,1.46707079688513,-0.12014700239398,"Up"
"CPD",0,0.874263132461109,-0.196278050532972,"Up"
"ACAP2",0,0.660732016495265,-0.101781997817278,"Up"
"SETD1B",0,0.595231163935811,-0.105746267805998,"Up"
"FOSL2",0,0.880188347772474,-0.00913692874227756,"Up"
"DHRS13",0,1.61723654834195,0.159829946707692,"Up"
"SIRPA",0,1.11031855603023,-0.114921425535563,"Up"
"RPS18",0,-0.598002906054852,0.231790324976407,"Down"
"TMBIM4",0,0.633515840499864,0.0643835495582135,"Up"
"QPCT",0,1.59137562367117,0.0105919728052584,"Up"
"AHCTF1",0,0.650913869819938,-0.0940310315565691,"Up"
"ITM2B",0,0.83616030031633,-0.0426620379582374,"Up"
"MNT",0,0.66392304023749,-0.0863014356188483,"Up"
"VAPA",0,0.693119471748533,0.0569716127317985,"Up"
"IL10RB",0,0.837554508121423,-0.05339115511015,"Up"
"TLR1",0,1.10346836148357,0.00167965036441942,"Up"
"MANSC1",0,1.54294222455238,0.0526911736908504,"Up"
"EIF4E3",0,0.669389414873928,-0.00359311095204529,"Up"
"MLLT1",0,0.659225424438983,-0.049562397067592,"Up"
"LRRC4",0,1.28378390831697,-0.253718689404255,"Up"
"IFRD1",0,0.79203190647694,-0.077736439070379,"Up"
"RBPJ",0,0.733709286789519,-0.134403211294748,"Up"
"IL17RA",0,0.930717952721865,-0.173246288616959,"Up"
"ZFP36",0,0.88156425891529,0.067093598225517,"Up"
"RPS3A",0,-0.901183623953407,0.238183331278959,"Down"
"MIDN",0,0.806604245967961,-0.105276221133153,"Up"
"MBOAT7",0,1.14535633997341,-0.137636966277046,"Up"
"KIAA0319",0,1.43501218083866,0.0432145753814543,"Up"
"TBC1D14",0,0.790447601596382,-0.111548165800851,"Up"
"HHEX",0,0.676371348954921,-0.0298205530363953,"Up"
"HMGCR",0,0.612117743979113,-0.0993906987434121,"Up"
"TET3",0,0.685624988028142,-0.0672334958811707,"Up"
"MPZL2",0,0.87613379747655,-0.0165340590782184,"Up"
"ENTPD1",0,0.870452930032247,-0.032249421611974,"Up"
"APMAP",0,0.927283003969587,0.0842051919183264,"Up"
"TLR8",0,1.08913188875437,-0.000143104757726498,"Up"
"NUMB",0,0.964255367832262,-0.111458516611266,"Up"
"NUP98",0,0.597833729014185,-0.0998403020210414,"Up"
"SSH2",0,0.818940541920592,-0.186502219841557,"Up"
"RARA-AS1",0,1.14893109863364,-0.160138317345911,"Up"
"PTEN",0,0.830563464247096,-0.142979240492217,"Up"
"AGO4",0,0.75597072458729,-0.156022266831149,"Up"
"RP2",0,0.808261158986824,0.0186144549362517,"Up"
"PACSIN2",0,1.04049973820493,-0.12928457382315,"Up"
"LILRA6",0,1.27665023715124,0.0117290988535688,"Up"
"PDZD8",0,0.846550623595238,0.0743392094841058,"Up"
"RGL4",0,0.774416881359421,-0.211199793657201,"Up"
"LPGAT1",0,0.615602704061935,-0.0952678928385842,"Up"
"PPP4R1",0,0.913341553144814,-0.139788246190259,"Up"
"MAPK14",0,0.96818156638885,-0.00241460113024505,"Up"
"CDC42EP3",0,0.741776032779355,0.024461921230964,"Up"
"NATD1",0,1.09491012119622,-0.0718135086730705,"Up"
"SBF2",0,0.824436556445179,-0.10858505183448,"Up"
"PSEN1",0,0.636854893335977,-0.049288522727422,"Up"
"SLC36A1",0,0.770129293469169,-0.00439638828273381,"Up"
"ARHGAP24",0,0.960280458315768,0.120395735066141,"Up"
"C3orf62",0,0.871798945303285,0.170999287231672,"Up"
"PLXDC2",0,0.888142455612328,-0.0886176062702928,"Up"
"CD93",0,0.866843913028745,-0.125266113075437,"Up"
"TNFRSF10C",0,1.32162623248035,-0.144034689102934,"Up"
"UBXN2B",0,0.857894068399805,-0.0548919217906914,"Up"
"ORAI2",0,0.753589617523843,-0.167210251460416,"Up"
"MMP25",0,1.28638553928492,-0.0838455212818001,"Up"
"HK2",0,0.796244943849755,-0.314402175058309,"Up"
"EDEM2",0,0.60555697674679,0.252382682025984,"Up"
"HYAL2",0,0.683394206799889,0.0412641580140005,"Up"
"CD59",0,0.846898811590957,0.134845782135081,"Up"
"E2F3",0,0.795070800592582,0.0449463223079425,"Up"
"ADAMTSL4",0,0.75829508724317,-0.208946631508163,"Up"
"CSF2RB",0,1.0726572800921,-0.18934996475703,"Up"
"LMNB1",0,1.14290614572963,-0.0316960500478043,"Up"
"THBD",0,1.11205318424471,0.0184693964275739,"Up"
"HSPA6",0,1.21128881827192,-0.0770228983789663,"Up"
"NAIPP2",0,1.42239395842115,-0.0864900736779468,"Up"
"SLC6A6",0,0.921615195687565,-0.0940185059196406,"Up"
"NQO2",0,0.991965198917408,-0.386902458081921,"Up"
"NAMPTP1",0,1.52067715489538,0.0219833453118046,"Up"
"ZNF106",0,0.703341602033759,-0.066119788829937,"Up"
"ZNF516",0,0.882229487675809,-0.0950969651532159,"Up"
"LPCAT2",0,0.841292969522867,-0.395915767524805,"Up"
"F5",0,1.20772838361316,-0.360998234500031,"Up"
"NPEPPS",0,0.612331522758686,-0.00944450753257531,"Up"
"IPMK",0,0.76171592861356,-0.171270144015987,"Up"
"NFAM1",0,1.09686765024108,-0.0473254274892874,"Up"
"NAMPT",0,1.41955255849186,-0.0584524261074062,"Up"
"PYGL",0,1.41860194283536,-0.155074479584559,"Up"
"DDX60L",0,0.735559271209623,-0.101556386690971,"Up"
"RAPGEF2",0,0.694647157250194,-0.129927798086978,"Up"
"GNAQ",0,0.695833190275154,-0.093105312721546,"Up"
"PTGS2",0,0.807484591216068,-0.0696770612360789,"Up"
"B3GNT5",0,1.40420334550404,0.29094626160905,"Up"
"ADAM8",0,0.836743391042244,-0.192132072704853,"Up"
"ACOX1",0,0.926687558407672,-0.0468854459084751,"Up"
"TIMP1",0,0.913422371586377,0.0142070826501621,"Up"
"OPRL1",0,0.812821604551593,-0.145177781021138,"Up"
"STX3",0,0.908302356380378,-0.0937539266164817,"Up"
"EXTL3",0,0.657852022550183,-0.0698729379861946,"Up"
"MTARC1",0,1.29063432386032,0.203294447609328,"Up"
"MARK2",0,0.71007491907299,-0.0293271706717739,"Up"
"CARNS1",0,-0.676868103355792,-0.025163872978796,"Down"
"PLXNC1",0,1.16615332199782,-0.153368126483175,"Up"
"ADGRE2",0,1.05588528537925,-0.153234694349393,"Up"
"SLC12A9",0,0.92976347179792,-0.0969702436000546,"Up"
"ERO1A",0,0.621322204057839,0.0142955080278266,"Up"
"MTMR3",0,0.801998999711359,-0.087007902757521,"Up"
"KLRF1",0,-1.43287310225404,0.119456288915495,"Down"
"F2RL1",0,1.01037144941973,-0.331032203716917,"Up"
"EMILIN2",0,0.858206601321891,-0.137798601933084,"Up"
"GNLY",0,-1.10798501782867,0.0363317828963794,"Down"
"NDEL1",0,0.87453863273304,-0.104454111516199,"Up"
"CCNJL",0,1.5373581045149,0.0783703694829248,"Up"
"RRAGD",0,0.960407263074941,-0.132415563293898,"Up"
"TLE3",0,1.09572791543671,-0.226012904608298,"Up"
"VAMP3",0,0.646601605217089,0.010422118612988,"Up"
"STAT5B",0,0.84083161483912,-0.0625834450662399,"Up"
"CEP19",0,0.926438252186727,-0.19284017497813,"Up"
"STEAP4",0,1.42014561141951,-0.0871364514527606,"Up"
"PRKCD",0,0.89192218751465,-0.114197522132863,"Up"
"SVIL",0,0.932177095954615,-0.163274927740361,"Up"
"SLCO3A1",0,0.733950611279981,-0.0987184720666905,"Up"
"TDRD9",0,1.014906194252,-0.553218229074431,"Up"
"WDFY4",0,0.627909015836825,-0.188888762767235,"Up"
"CEACAM1",0,0.607842084927701,-0.325040580945961,"Up"
"LILRB3",0,1.22816616125557,-0.0329491974308915,"Up"
"RASSF2",0,0.888977837303143,-0.0965778677542186,"Up"
"ZNF746",0,0.855543238609973,-0.064133913725966,"Up"
"TMEM154",0,0.763829014043369,-0.144556904574669,"Up"
"MMP9",0,2.19925392149812,-0.326223569790341,"Up"
"IFNGR1",0,0.736664364133143,-0.0647019526338859,"Up"
"TXNRD1",0,0.82960013159758,-0.0988453520382571,"Up"
"BACH1",0,0.848158201871695,-0.216544911426351,"Up"
"FAM53C",0,1.07579571104165,-0.0446259771877582,"Up"
"ELAPOR1",0,1.15729091024889,-0.184598113232105,"Up"
"TMCC3",0,0.983940785220566,-0.0876923375344489,"Up"
"SORL1",0,0.923168757029158,-0.245272699582962,"Up"
"ELOVL5",0,0.663969225641087,0.00125487263420432,"Up"
"BICD2",0,0.608520279911854,-0.129984783031834,"Up"
"B3GNT8",0,1.18186937483516,-0.269208110222225,"Up"
"MSL1",0,0.775258320757743,-0.0349634116582056,"Up"
"CYB5R4",0,0.634632735234051,0.0313977213806638,"Up"
"BTNL8",0,1.07918498155414,-0.196767591154722,"Up"
"BCORL1",0,0.794051377508367,-0.163374826739009,"Up"
"SLA",0,0.711007678009237,-0.0238169173062239,"Up"
"PGLYRP1",0,1.83739333336145,0.0421585684279013,"Up"
"ARHGAP26",0,0.808247330332543,-0.0911701655108841,"Up"
"CMTM6",0,0.794111743655421,-0.0563004945228291,"Up"
"ZMIZ1",0,0.602262138920393,-0.219861609983766,"Up"
"NFE2",0,1.32445390187661,-0.0106188556851476,"Up"
"PJA2",0,0.615511523033485,-0.140247919150646,"Up"
"RIPOR2",0,0.758780980426069,-0.151279389450051,"Up"
"TRPM6",0,0.867594861540922,-0.36013341582462,"Up"
"CACUL1",0,0.588359675683317,-0.0623259509662253,"Up"
"BAIAP2-DT",0,0.700471321458801,0.0128544952282894,"Up"
"IL1RN",0,1.30292708316386,-0.0280667385648092,"Up"
"LAMP2",0,0.850463943716701,-0.0968039130768892,"Up"
"SELL",0,0.924786616578933,-0.0990059083189259,"Up"
"PCNX1",0,0.704899235006983,0.014844173298024,"Up"
"SOWAHD",0,0.689043077260343,-0.16611768144619,"Up"
"REPS2",0,1.12842742363458,-0.0655338970158255,"Up"
"BEST1",0,0.845255150862102,-0.276278341881763,"Up"
"TP53I11",0,1.29717589577884,-0.0525169808581269,"Up"
"XPO6",0,1.01634540932055,-0.125854244402174,"Up"
"VNN2",0,1.45330824691261,0.0232197517750556,"Up"
"GLT1D1",0,1.31132745549852,-0.0734177083973977,"Up"
"CASP4",0,0.859087726772398,0.0617449649902957,"Up"
"FLOT2",0,1.19950409630475,-0.103814947248898,"Up"
"IGSF6",0,0.96253017878344,0.0571945639913993,"Up"
"NCSTN",0,0.60197265234908,-0.0543445240930014,"Up"
"CBL",0,0.798675596157849,-0.0544956151257381,"Up"
"BST1",0,1.15350456939729,-0.152228088311706,"Up"
"TIMP2",0,0.938691624293933,-0.112685406976522,"Up"
"VPS37C",0,0.819354955749551,-0.118633375987804,"Up"
"FCHO2",0,0.693291481418806,-0.0585645225676918,"Up"
"ABHD2",0,0.758954631838382,-0.278143942350701,"Up"
"TBL1X",0,0.821098320299149,-0.191826991970339,"Up"
"CFLAR",0,0.760854248408943,0.032875503588059,"Up"
"SUSD6",0,0.720381199108807,-0.109596124000541,"Up"
"ACTN1",0,1.06113574108446,-0.174980573044476,"Up"
"COP1",0,0.656116854722629,-0.0913434183789672,"Up"
"ADM",0,1.74955687274832,0.107797390319846,"Up"
"CDA",0,1.24986355058776,-0.250118640623213,"Up"
"LGALSL",0,0.729391761990635,-0.047695719802276,"Up"
"MAP3K6",0,0.720254672880663,-0.226462045805975,"Up"
"TLR6",0,1.05850324210993,0.0707021242450514,"Up"
"PGD",0,0.998180152916484,-0.259797258070396,"Up"
"OSBPL8",0,0.637110096377388,-0.140754915449741,"Up"
"SLPI",0,1.92224850394742,0.153043251058264,"Up"
"DBN1",0,0.62542169153682,-0.128942082353598,"Up"
"PILRA",0,0.965329267901348,-0.14427209514606,"Up"
"KLRK1",0,-0.931387995347811,0.198219924790321,"Down"
"FRAT2",0,1.19405368283559,-0.0509605432000493,"Up"
"ATP11A",0,0.674081230087586,-0.0923373548321544,"Up"
"MYO7B",0,1.2973563193721,0.0727990977961643,"Up"
"SEMA4A",0,1.24911053740894,-0.0733171087135753,"Up"
"SPINT1",0,0.681504185961438,-0.223773656313792,"Up"
"BOD1L1",0,0.640402575606476,-0.153371641165469,"Up"
"NINJ2",0,0.965765193321407,0.24008598840122,"Up"
"SLC16A3",0,1.06935236930581,-0.208746271880182,"Up"
"ULK1",0,0.760129524059302,-0.128001870343919,"Up"
"IKBIP",0,0.710989028121517,0.104435179896143,"Up"
"TNFRSF1A",0,1.05506063139276,-0.0707129637651693,"Up"
"TLR5",0,1.35082332320167,-0.0192521860591039,"Up"
"AQP9",0,1.60010814121383,-0.0242355670955305,"Up"
"PRKACA",0,0.820910500894276,-0.0692651054554645,"Up"
"INPP5A",0,0.619540777935959,-0.194077266107097,"Up"
"SLC15A4",0,0.732174636139284,0.0167772025478747,"Up"
"NOTCH1",0,0.781161834930417,-0.234305175614336,"Up"
"MYD88",0,0.842228998861559,-0.131025016060276,"Up"
"USP32",0,0.820019927263224,-0.136451806192714,"Up"
"ORM1",0,2.43458915820794,0.207693467386407,"Up"
"TUBA1A",0,1.19688762229435,-0.144621250519076,"Up"
"SLC24A4",0,0.843593280326363,0.112194417133611,"Up"
"RBM47",0,1.11026020830582,-0.205081454578867,"Up"
"MAPK3",0,0.855569896136226,-0.208506890096388,"Up"
"TNFSF10",0,0.77187006999084,0.0224779434142546,"Up"
"CPNE2",0,0.872649945786592,-0.0972012791544552,"Up"
"UBE2B",0,0.749664255095214,0.0559181630720387,"Up"
"DUSP18",0,0.717851739382953,0.0603319488818683,"Up"
"ARFGAP3",0,0.651960251612721,0.0517530111323588,"Up"
"HIPK3",0,0.629673507620955,-0.171072435134311,"Up"
"TMCC1",0,0.684521799335212,-0.127355157868012,"Up"
"SERPINA1",0,1.32959096533525,-0.0815444577825346,"Up"
"CTBS",0,0.953602725538441,-0.0550387373945291,"Up"
"SDCBP",0,1.08030106723055,-0.164185329964777,"Up"
"RASGRP4",0,1.09281648764371,-0.128256150838504,"Up"
"ERGIC1",0,0.99116602394097,0.0852338034749645,"Up"
"CDK14",0,0.800178098693863,-0.00585126802707636,"Up"
"NFE2L2",0,0.666263297576107,-0.0155133458310379,"Up"
"RAB7A",0,0.749339486751241,-0.0111400447306167,"Up"
"PPM1D",0,0.635484427061948,0.0883377654118407,"Up"
"PLXNA2",0,0.881036108983465,-0.0580001934304497,"Up"
"ALG1L13P",0,1.10659886493191,-0.0574476245620739,"Up"
"PADI2",0,1.44169670461558,-0.128737880780394,"Up"
"TMEM121B",0,1.19350870805498,-0.173997783628527,"Up"
"RCOR1",0,0.782929869108646,-0.0999540341632601,"Up"
"CASS4",0,0.875813202260993,-0.143915782638143,"Up"
"SLC39A1",0,0.821255337621928,0.196628446730418,"Up"
"KCNQ1OT1",0,0.871928943612967,0.331347726611088,"Up"
"PIK3CD",0,0.725332199987866,-0.117791788090594,"Up"
"MGAM",0,1.6567599098091,-0.134221596425911,"Up"
"PXN",0,0.775038311862533,-0.0321658021151947,"Up"
"MNDA",0,0.964666700677608,-0.128767893325813,"Up"
"MEGF9",0,0.965568788416672,-0.0778743176096022,"Up"
"DGAT2",0,1.38610975706532,-0.213788372466311,"Up"
"ZDHHC7",0,0.595777797110624,0.0621741139324135,"Up"
"C15orf39",0,0.956787313024305,-0.259848452449085,"Up"
"FXYD6",0,1.40191448011537,0.576124139558142,"Up"
"IL1RAP",0,0.92791909960263,-0.180217511114811,"Up"
"LRRK2",0,0.899205441169594,-0.153201525290172,"Up"
"PELATON",0,1.27909699080782,0.053945337086061,"Up"
"AGTRAP",0,0.769537850430642,-0.0492843021135219,"Up"
"ITPRID2",0,0.597829008395231,0.0145588550633571,"Up"
"PECAM1",0,0.882178252303284,-0.126135967644197,"Up"
"TMEM120A",0,0.909108294151006,-0.0460939173306052,"Up"
"F11R",0,0.88046332362957,-0.180891336344003,"Up"
"WWC3",0,0.746688239735135,-0.0542858392805146,"Up"
"XRN2",0,0.710387441992623,-0.0329930626575221,"Up"
