"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","change_type"
"CASP4",0.0617449649902957,7.3527421665022,0.526151526416295,0.611553656947114,0.958892330665611,-5.35236744463749,"Stable","up_down"
"FLOT2",-0.103814947248898,8.85419464463914,-0.647830383211283,0.533337661095962,0.947830582328224,-5.21217577132469,"Stable","up_down"
"IGSF6",0.0571945639913993,7.70415525174697,0.436595968241997,0.672733917162784,0.962844026862735,-5.37463965110903,"Stable","up_down"
"NCSTN",-0.0543445240930014,6.92026683744848,-0.655069122418946,0.52887672000967,0.946083078689226,-5.30080563556847,"Stable","up_down"
"CBL",-0.0544956151257381,7.65058460606701,-0.499784538663594,0.629267015597755,0.959425315581637,-5.34927041105049,"Stable","up_down"
"BST1",-0.152228088311706,6.24682408762812,-0.957929392717925,0.363225552428565,0.918823890375392,-5.10845741369946,"Stable","up_down"
"TIMP2",-0.112685406976522,7.48147347307113,-0.882342174252133,0.400638758123347,0.926132024262009,-5.13298313685132,"Stable","up_down"
"VPS37C",-0.118633375987804,5.14645738352966,-1.01165858372565,0.33823376198055,0.911796444381501,-5.03243517675335,"Stable","up_down"
"FCHO2",-0.0585645225676918,4.89847201428178,-0.589860117873828,0.569855290320784,0.953027483056904,-5.30122977304939,"Stable","up_down"
"ABHD2",-0.278143942350701,8.39009994278056,-2.7004206633483,0.0244665586584381,0.825819064074335,-3.17914472538915,"Stable","up_down"
"TBL1X",-0.191826991970339,7.08082952990673,-1.70668225987163,0.122208390052393,0.85561240240808,-4.35224717703516,"Stable","up_down"
"CFLAR",0.032875503588059,9.23625958694971,0.313005429906138,0.761438053220989,0.975676541382162,-5.31338016162168,"Stable","up_down"
"SUSD6",-0.109596124000541,7.88000976321265,-1.10837582913541,0.296557187612403,0.907280533843185,-4.92996009277486,"Stable","up_down"
"ACTN1",-0.174980573044476,8.37504428524174,-1.22217763718358,0.252810389595097,0.895947152773849,-4.81137889686545,"Stable","up_down"
"COP1",-0.0913434183789672,5.99682395321058,-0.993781339492413,0.346402103080557,0.913475529181721,-5.07922441627393,"Stable","up_down"
"ADM",0.107797390319846,4.84083672260676,0.413975329953825,0.688623932368388,0.965664383274911,-5.33600199467424,"Stable","up_down"
"CDA",-0.250118640623213,5.67426278100029,-1.40932068873408,0.192482350306861,0.871738600212783,-4.67828322900878,"Stable","up_down"
"LGALSL",-0.047695719802276,3.72024528714955,-0.437640247576247,0.672004407918024,0.962844026862735,-5.19934028348974,"Stable","up_down"
"MAP3K6",-0.226462045805975,3.12256187532041,-2.01333925380566,0.0750572223606142,0.83340446415113,-3.98494715618196,"Stable","up_down"
"TLR6",0.0707021242450514,6.85786543958565,0.482935030348471,0.640720236941547,0.960233940280916,-5.39508506543763,"Stable","up_down"
"PGD",-0.259797258070396,8.05786798633812,-1.91556095121325,0.0878157726976878,0.835165847548176,-4.09436438531008,"Stable","up_down"
"OSBPL8",-0.140754915449741,7.50981866337544,-1.59024895302554,0.146385262357322,0.864522805573267,-4.46892265250874,"Stable","up_down"
"SLPI",0.153043251058264,4.22445729792424,0.504476514169916,0.626096090270009,0.959143151376258,-5.19787900373785,"Stable","up_down"
"DBN1",-0.128942082353598,4.40966400187725,-1.40175402518424,0.194659190154768,0.871738600212783,-4.62526803797929,"Stable","up_down"
"PILRA",-0.14427209514606,7.39496985155329,-1.08729818536801,0.305281361015587,0.907280533843185,-4.97261687511542,"Stable","up_down"
"FRAT2",-0.0509605432000493,8.19614520304838,-0.313117037623232,0.761356015091693,0.975676541382162,-5.39247508605339,"Stable","up_down"
"ATP11A",-0.0923373548321544,6.79556868188656,-0.979594390124042,0.352988605177394,0.91576495154641,-5.08025853437908,"Stable","up_down"
"MYO7B",0.0727990977961643,2.85948608897807,0.352086563181415,0.732910713409827,0.971414448443879,-5.02125976994221,"Stable","up_down"
"SEMA4A",-0.0733171087135753,6.71618717238467,-0.424845506638075,0.680967322967682,0.963688172487077,-5.42558231276648,"Stable","up_down"
"SPINT1",-0.223773656313792,4.29708796109365,-2.18523312080312,0.0568135753288771,0.825819064074335,-3.77628687796072,"Stable","up_down"
"BOD1L1",-0.153371641165469,7.6928442278333,-1.71687171612882,0.120276174413309,0.85561240240808,-4.32465724977735,"Stable","up_down"
"NINJ2",0.24008598840122,3.81247189441718,1.66941946431274,0.129518771290918,0.85561240240808,-4.31248101784646,"Stable","up_down"
"SLC16A3",-0.208746271880182,7.92693703993697,-1.42746741237372,0.187347156157401,0.871738600212783,-4.63163848293498,"Stable","up_down"
"ULK1",-0.128001870343919,7.23418799127801,-1.20690872236565,0.258357162387812,0.896375229860435,-4.86828222408134,"Stable","up_down"
"IKBIP",0.104435179896143,5.06602403086556,1.0196753440133,0.334618270976209,0.911796444381501,-5.02587138288314,"Stable","up_down"
"TNFRSF1A",-0.0707129637651693,8.57717864497945,-0.487185552035411,0.637821342092229,0.960233940280916,-5.30399499351174,"Stable","up_down"
"TLR5",-0.0192521860591039,4.33672240351262,-0.092243643509254,0.928533534874955,0.994398713972451,-5.34879229374819,"Stable","up_down"
"AQP9",-0.0242355670955305,9.20748220639467,-0.112326737059457,0.913040068761786,0.993219495465173,-5.37159536761952,"Stable","up_down"
"PRKACA",-0.0692651054554645,7.25914574549966,-0.603896006611046,0.560885979317694,0.950556379324349,-5.31819275031145,"Stable","up_down"
"INPP5A",-0.194077266107097,4.58825896799245,-2.11176580512951,0.0640151964826897,0.825819064074335,-3.86315640065464,"Stable","up_down"
"SLC15A4",0.0167772025478747,6.86932459769882,0.162595234141731,0.874444259108139,0.987843609599946,-5.48559151771782,"Stable","up_down"
"NOTCH1",-0.234305175614336,8.63025656591519,-2.16169496945783,0.0590306985920685,0.825819064074335,-3.80372614677925,"Stable","up_down"
"MYD88",-0.131025016060276,8.25709292621373,-1.11950906823707,0.292028673611219,0.907280533843185,-4.90435712536559,"Stable","up_down"
"USP32",-0.136451806192714,7.11162070571942,-1.18940548529785,0.264836951425675,0.901438684116658,-4.88943682884999,"Stable","up_down"
"ORM1",0.207693467386407,2.15885713123858,0.495262513447325,0.632330705238067,0.959737532048832,-4.80218646433723,"Stable","up_down"
"TUBA1A",-0.144621250519076,8.46088016370727,-0.88206604505612,0.400780277472127,0.926132024262009,-5.0878813231295,"Stable","up_down"
"SLC24A4",0.112194417133611,5.61734509126089,0.925768541224412,0.378821223213588,0.924283988975887,-5.12574096377797,"Stable","up_down"
"RBM47",-0.205081454578867,6.63142923983377,-1.32130743342304,0.219136312807892,0.881356285155917,-4.7765774797489,"Stable","up_down"
"MAPK3",-0.208506890096388,6.42873161631714,-1.72622302576918,0.118527603490974,0.85561240240808,-4.33992093041532,"Stable","up_down"
"TNFSF10",0.0224779434142546,7.11609893167907,0.206335938194029,0.841139899452587,0.985847200559941,-5.46826261597459,"Stable","up_down"
"CPNE2",-0.0972012791544552,4.96156769925533,-0.75325438954197,0.470621355244349,0.93713052795038,-5.20619634326591,"Stable","up_down"
"UBE2B",0.0559181630720387,6.20323776112218,0.523309147140301,0.613450673062137,0.958892330665611,-5.38801513291873,"Stable","up_down"
"DUSP18",0.0603319488818683,4.18324080024724,0.563847520172267,0.586688252925495,0.956818469637886,-5.22751401419061,"Stable","up_down"
"ARFGAP3",0.0517530111323588,5.35087957516478,0.549231574658209,0.596264027787408,0.958521888128456,-5.356707846442,"Stable","up_down"
"HIPK3",-0.171072435134311,7.58178769909996,-1.92763456032251,0.0861356820722031,0.835165847548176,-4.08675006388462,"Stable","up_down"
"TMCC1",-0.127355157868012,5.82406894436399,-1.29420111923534,0.227949304807595,0.888263153520025,-4.80386532212448,"Stable","up_down"
"SERPINA1",-0.0815444577825346,10.037632727143,-0.446506338387118,0.665825442298814,0.962844026862735,-5.23352117240637,"Stable","up_down"
"CTBS",-0.0550387373945291,6.07373867830058,-0.404143724783155,0.695581471157868,0.966839271960556,-5.43768414643086,"Stable","up_down"
"SDCBP",-0.164185329964777,9.06460362935123,-1.09739111305531,0.301079151165436,0.907280533843185,-4.88693963296505,"Stable","up_down"
"RASGRP4",-0.128256150838504,7.75770898275023,-0.845755041934433,0.419696986322427,0.928575238598646,-5.14907527857582,"Stable","up_down"
"ERGIC1",0.0852338034749645,8.05466239046666,0.612519733107396,0.555415213092824,0.949768778890299,-5.27406457395178,"Stable","up_down"
"CDK14",-0.00585126802707636,3.92571342077042,-0.0479641278110363,0.962796710581135,0.997665158637801,-5.31254900569219,"Stable","up_down"
"NFE2L2",-0.0155133458310379,6.52941937879039,-0.163020436837779,0.874119128951053,0.987843609599946,-5.49605442117949,"Stable","up_down"
"RAB7A",-0.0111400447306167,8.27823459207865,-0.104963162137922,0.918716693770407,0.993842948114449,-5.41609681815988,"Stable","up_down"
"PLXNA2",-0.0580001934304497,3.00623213793423,-0.415388018947781,0.687626732687129,0.965664383274911,-5.05655509167338,"Stable","up_down"
"ALG1L13P",-0.0574476245620739,4.54836073256474,-0.338529160859313,0.742760613255274,0.971414448443879,-5.34659630332171,"Stable","up_down"
"PADI2",-0.128737880780394,6.96949082366073,-0.642045405570709,0.536918722993867,0.948363688078149,-5.31654146527121,"Stable","up_down"
"TMEM121B",-0.173997783628527,4.53947644314988,-0.934687254443104,0.37444840990569,0.92276901143994,-5.02311746020181,"Stable","up_down"
"RCOR1",-0.0999540341632601,6.37906535087847,-0.890618319554558,0.396413507170844,0.926132024262009,-5.15979547140127,"Stable","up_down"
"CASS4",-0.143915782638143,6.17305288007864,-1.14283178428918,0.282719055940596,0.905312046138108,-4.95017699763146,"Stable","up_down"
"SLC39A1",0.196628446730418,5.86505901062917,1.65317982634018,0.132827647579349,0.855700892320754,-4.42292896196309,"Stable","up_down"
"PIK3CD",-0.117791788090594,9.21085021247724,-1.14033580452521,0.283703964516772,0.905531485095875,-4.83808641170986,"Stable","up_down"
"MGAM",-0.134221596425911,8.24156694154721,-0.593081180058032,0.567789850671774,0.952497258215977,-5.28814503592189,"Stable","up_down"
"PXN",-0.0321658021151947,9.27360502968563,-0.290751536081049,0.777857609339364,0.978168697057228,-5.31785087440631,"Stable","up_down"
"MNDA",-0.128767893325813,10.297500821592,-0.946282932204638,0.368818060883894,0.920843390693157,-4.94035880497815,"Stable","up_down"
"MEGF9",-0.0778743176096022,8.47593968555607,-0.571402749702207,0.581771358176122,0.956493924731493,-5.27020992563114,"Stable","up_down"
"DGAT2",-0.213788372466311,7.23907282726225,-1.10759535182936,0.296876710178132,0.907280533843185,-4.96583513194017,"Stable","up_down"
"C15orf39",-0.259848452449085,8.11732492034609,-1.93647482272511,0.0849248589015207,0.835165847548176,-4.06902253346215,"Stable","up_down"
"FXYD6",0.576124139558142,2.40889222866046,2.71043061532602,0.0240695587750688,0.825819064074335,-3.61528906381673,"Stable","up_down"
"IL1RAP",-0.180217511114811,6.25273296467844,-1.34950734275652,0.210274195740973,0.878647835443919,-4.75069313386332,"Stable","up_down"
"LRRK2",-0.153201525290172,8.731539486421,-1.20576884919178,0.258775191482244,0.896375229860435,-4.80679109586186,"Stable","up_down"
"PELATON",0.053945337086061,6.72177072599396,0.297007669603464,0.773229449256592,0.977800927954632,-5.46762797445659,"Stable","up_down"
"AGTRAP",-0.0492843021135219,6.58626807236821,-0.444095852818461,0.667502749833664,0.962844026862735,-5.41717213695627,"Stable","up_down"
"PECAM1",-0.126135967644197,9.30095464400299,-1.00250487970237,0.342397923729221,0.911796444381501,-4.9469882758434,"Stable","up_down"
"TMEM120A",-0.0460939173306052,5.23614169760989,-0.339155969524335,0.742304106406714,0.971414448443879,-5.42717701368463,"Stable","up_down"
"F11R",-0.180891336344003,6.84670373775697,-1.43106393390005,0.18634360163585,0.871738600212783,-4.65869807206088,"Stable","up_down"
"WWC3",-0.0542858392805146,6.82541088683552,-0.502174574187773,0.62765077533218,0.959357951469272,-5.38473704676931,"Stable","up_down"
"XRN2",-0.0329930626575221,6.93144919649903,-0.320420925545716,0.755994133776081,0.975146470702784,-5.44805031294719,"Stable","up_down"
"GAB2",-0.107397319999475,7.38932281444738,-0.7403688207432,0.47802341664628,0.937939885692321,-5.23569466475713,"Stable","up_down"
"HCK",-0.164316239114312,8.85627373017697,-0.969759923761354,0.357608705130968,0.917036184444758,-5.00133237818862,"Stable","up_down"
"ITPRIP",-0.123280590832562,7.069059206781,-0.952121159321769,0.366006780304555,0.919401179920611,-5.09579408586323,"Stable","up_down"
"IL1B",0.284357057325698,5.24026323911982,1.27322923001157,0.234969509623234,0.889877950035182,-4.79497311330102,"Stable","up_down"
"FAM214B",-0.125815771682497,6.36751242438787,-1.00636628846213,0.340636634342467,0.911796444381501,-5.06838829112001,"Stable","up_down"
"LILRA2",0.0118107240232694,7.73626736672614,0.0709905426359194,0.944964226641207,0.996135398374734,-5.46083924721798,"Stable","up_down"
"NEK6",-0.239233204022032,5.64082606186433,-2.18149178345548,0.0571604849406825,0.825819064074335,-3.79425362037424,"Stable","up_down"
"FES",-0.259022412821318,6.73768430612221,-2.64377257629998,0.0268414210564261,0.825819064074335,-3.22625371328814,"Stable","up_down"
"NARF",-0.0376623328340342,6.42638961061144,-0.296821849193058,0.773366780014089,0.977800927954632,-5.47112439649813,"Stable","up_down"
"SLC11A1",0.018620465516241,8.67782058340584,0.0982774228789813,0.923875000965896,0.994350482739475,-5.40229083498368,"Stable","up_down"
"RAB3D",-0.260304565629664,7.24109340408726,-1.83225923331195,0.100276569202317,0.844582670926532,-4.20634496873993,"Stable","up_down"
"MXD1",-0.0605129937869293,9.40878141834095,-0.415218757802274,0.68774617842832,0.965664383274911,-5.2769620829596,"Stable","up_down"
"HCAR2",-0.0407686443944151,6.40406883048719,-0.205695515956283,0.841625294984383,0.98603188886818,-5.49412884227793,"Stable","up_down"
"LRFN1",-0.188693079733987,5.15358447731293,-1.5457522990035,0.156708170100259,0.864522805573267,-4.52045707395114,"Stable","up_down"
"TACC3",-0.137424730175841,7.30590630270338,-1.27578674408235,0.234103880957586,0.889877950035182,-4.80014399851259,"Stable","up_down"
"TKT",-0.0683910615827603,9.30111262615908,-0.500993582534573,0.628449148898616,0.959425315581637,-5.24930681548168,"Stable","up_down"
"KDM1B",-0.0880021740705876,5.4839910861341,-0.847093486157206,0.418988903834893,0.928575238598646,-5.18004615725962,"Stable","up_down"
"LINC02887",-0.135740677516739,4.5662640452355,-0.635168026963139,0.541194433272194,0.949146145128548,-5.21218587672803,"Stable","up_down"
"TPD52L2",-0.071315574605137,7.34836558531638,-0.598287357190008,0.564460416611243,0.951373827816945,-5.31702963560293,"Stable","up_down"
"NADK",-0.247789868448685,8.69321692224664,-2.19086760907194,0.0562949924823138,0.825819064074335,-3.77017441525076,"Stable","up_down"
"IGF1R",-0.0225818278589092,6.7078161829547,-0.194750328476767,0.84993175028154,0.986346040674369,-5.48687263638823,"Stable","up_down"
"ETS2",-0.147140462362572,6.17470508256504,-1.1126499539165,0.294812174824431,0.907280533843185,-4.97739180041708,"Stable","up_down"
"RASSF3",-0.148608720485308,7.90716550896981,-1.31798441823772,0.220201069100927,0.882566824982425,-4.73716847053745,"Stable","up_down"
"MAST3",-0.120501797552798,7.88888907752928,-1.22202365454431,0.252865837844848,0.895947152773849,-4.82719610585753,"Stable","up_down"
"HLX",-0.211838147397547,5.21279249033973,-1.63717046035541,0.136164519020183,0.857529669222623,-4.42255671002294,"Stable","up_down"
"CTSS",-0.0329445528746035,10.5259365000603,-0.295330873679868,0.77446898840028,0.978002503036411,-5.23710604684521,"Stable","up_down"
"EGLN1",-0.0962203372085062,7.2355673578009,-0.733578563617107,0.481953986850459,0.938247354182853,-5.24489081351576,"Stable","up_down"
"CEBPA",0.0325328563624101,5.98470494027142,0.246314309279968,0.8109878895894,0.982948206988218,-5.48444101305844,"Stable","up_down"
"CXCR2",-0.120909302612549,10.3406245165653,-0.68428803401864,0.511098922306632,0.94009561081988,-5.10578565073504,"Stable","up_down"
"SEC14L1",-0.229277847284047,8.87809209673605,-1.78572534241005,0.107938882988992,0.848221848432647,-4.22133833690303,"Stable","up_down"
"TBKBP1",0.0936095045515026,5.43494736587209,0.798134508864012,0.445425731397114,0.931223006675517,-5.21258762008668,"Stable","up_down"
"LITAF",-0.18213371111235,9.66834818783759,-1.1844389161507,0.266699372709966,0.901887330385515,-4.78589973983752,"Stable","up_down"
"C5AR1",-0.133138742152621,8.57429723281144,-0.756400170690367,0.468825608639932,0.936471802115679,-5.16633224397908,"Stable","up_down"
"SPI1",-0.209207780464073,9.2605119956209,-1.21728861705247,0.25457575503222,0.89609283102306,-4.77737722317457,"Stable","up_down"
"CAMKK2",-0.050781187206967,7.06105168210078,-0.4513277302148,0.662476428870121,0.962844026862735,-5.39757753970212,"Stable","up_down"
"KCNE3",0.0567552723492994,6.37204752400451,0.441245802894686,0.669488443376493,0.962844026862735,-5.42283822651539,"Stable","up_down"
"ITGAM",-0.255770039052296,8.21304479077193,-2.41751489835765,0.0388776581272468,0.825819064074335,-3.50636109057451,"Stable","up_down"
"IFNGR2",-0.117592678199824,7.51032357790464,-0.814359019361905,0.43654300158238,0.930006841594511,-5.18088441277552,"Stable","up_down"
"HSPA1A",-0.167325922818992,8.3996907063981,-1.05496544659669,0.31905051271567,0.907280533843185,-4.95609517330285,"Stable","up_down"
"S100A12",0.12827191988639,5.7372546043345,0.548999195427214,0.596416947274237,0.958521888128456,-5.36183330704578,"Stable","up_down"
"GSK3B",-0.00728451684695308,6.4626354232898,-0.0810342162673262,0.937195564683602,0.995161242294122,-5.50645326424678,"Stable","up_down"
"CORO1C",-0.0588936984274762,6.91163688914998,-0.518325024097435,0.616784445111288,0.958937012753896,-5.3744420510092,"Stable","up_down"
"CCDC71L",-0.072181920021845,4.8146972734229,-0.536789682151969,0.604480919813013,0.958892330665611,-5.31333808743542,"Stable","up_down"
"NCOA1",-0.142908602390384,7.3928824683168,-1.40762830020897,0.19296740088885,0.871738600212783,-4.66558047935959,"Stable","up_down"
"CANT1",-0.00965813213648659,6.98314104398887,-0.0724079826059438,0.943867460671758,0.996135398374734,-5.49328881111783,"Stable","up_down"
"MICAL2",0.084209990001102,7.35444173394294,0.706474856333517,0.497847512914762,0.94009561081988,-5.25385386204139,"Stable","up_down"
"PLPPR2",-0.187297758440713,6.77358131853948,-1.35782244965039,0.207719822654116,0.874262375205448,-4.7361161472197,"Stable","up_down"
"CLCN4",-0.259550127353725,3.60968234403015,-1.82650177075283,0.101196332752346,0.846114344657826,-4.14960748063913,"Stable","up_down"
"HK3",-0.271948708471927,7.15975064983916,-2.25749467473852,0.0505025272779928,0.825819064074335,-3.6991347873794,"Stable","up_down"
"HP",0.237505054989214,1.47290674765472,0.682876954115304,0.511948986344309,0.94009561081988,-4.6999199926048,"Stable","up_down"
"BAZ2B",-0.170861799069797,6.29419568244409,-1.93957317941084,0.0845043147983928,0.835165847548176,-4.08975821741204,"Stable","up_down"
"TMEM71",-0.00832326946073625,6.77316330844606,-0.083221739212504,0.935504442884788,0.994874701459022,-5.49756603899082,"Stable","up_down"
"UBAP1",0.0123880770145419,6.45087882897908,0.108301079156269,0.916142849057418,0.993842948114449,-5.50538478581335,"Stable","up_down"
"MAP2K4",-0.0562294805372785,5.73851358106157,-0.586465942405095,0.572036283387536,0.953697261622642,-5.3521880332894,"Stable","up_down"
"IQGAP1",-0.0942106919413419,9.47533388046843,-0.824788990645672,0.430896393260998,0.930006841594511,-5.06132780788122,"Stable","up_down"
"RNF130",-0.0408025032800605,7.6942025469109,-0.351033502869242,0.73367397608461,0.971414448443879,-5.40287464217745,"Stable","up_down"
"TDP2",-0.00537553420461556,6.17673519412019,-0.0475709567604047,0.963101416355562,0.997721290991496,-5.51281359486267,"Stable","up_down"
"ST3GAL4",0.0238686124912624,4.71487264731505,0.131863697536403,0.898005047381409,0.992748774832858,-5.41240920362962,"Stable","up_down"
"SLC19A1",-0.179593589159466,6.66435020768585,-1.24304876729248,0.245386438946458,0.894961371780249,-4.85204757394788,"Stable","up_down"
"FUT7",0.0838898024309511,4.971089280258,0.376734868040965,0.715135763186892,0.968675678482159,-5.37784572290896,"Stable","up_down"
"LINC01002",-0.076737735682725,7.83875272652691,-0.371445389603076,0.718935417695958,0.968675678482159,-5.40012816182624,"Stable","up_down"
"DNAH17",0.0136376216978618,2.75510739956327,0.0780991250266488,0.939465135267986,0.99545278339043,-5.05432427698449,"Stable","up_down"
"NCF2",-0.203605420471066,9.69459982774015,-1.40645922644787,0.193303080599472,0.871738600212783,-4.58475197227235,"Stable","up_down"
"ALPK1",-0.232074076608627,6.486988655379,-1.63433203187105,0.136764000995155,0.858174111507609,-4.44404798170691,"Stable","up_down"
"ST8SIA4",-0.137355152235983,6.95180958687615,-1.26439341381578,0.237980600535691,0.889953841485473,-4.82236441137338,"Stable","up_down"
"PDLIM7",-0.244237697145453,6.9021645746885,-1.53774140131935,0.158634044367075,0.864522805573267,-4.54528762545647,"Stable","up_down"
"NLRP3",-0.245949837166229,5.31509748735936,-2.43995165747221,0.0374753973335115,0.825819064074335,-3.47670038667876,"Stable","up_down"
"CD14",-0.139505962371256,7.94445102958803,-0.714031268198808,0.493383723729347,0.94009561081988,-5.23069033323684,"Stable","up_down"
"TMX4",-0.0348883161546683,7.1935710740902,-0.38680126915007,0.707927585548685,0.96799266599491,-5.41349188377281,"Stable","up_down"
"SLC44A2",-0.0748714880059875,8.98997831124018,-0.7609314352626,0.46624680758139,0.935323380063512,-5.12684955952371,"Stable","up_down"
"TUT7",-0.164414302317709,7.18954303781115,-1.71600441518345,0.1204395422879,0.85561240240808,-4.33787616997603,"Stable","up_down"
"ASPH",0.033599042074969,4.81676001394997,0.199426236736246,0.846380676755196,0.986346040674369,-5.41852237951126,"Stable","up_down"
"PRKAR1A",-0.0910647492255716,8.34663824466409,-0.84781354313337,0.418608310827933,0.928441465415209,-5.10885003987565,"Stable","up_down"
"LMTK2",-0.0784527694316539,5.4464981496034,-0.73502684648892,0.481113912868833,0.938247354182853,-5.25461855902206,"Stable","up_down"
"FCGR3B",-0.0921493461857299,11.0439410892772,-0.522507874117016,0.613985996942416,0.958892330665611,-5.14061567597802,"Stable","up_down"
"DSC2",-0.250433591514422,4.82988072153493,-1.3204451752555,0.219412179035545,0.881356285155917,-4.72152423148844,"Stable","up_down"
"UBE2J1",-0.153277921853879,7.12528627330276,-1.07033426521053,0.312446981890584,0.907280533843185,-4.99705710716901,"Stable","up_down"
"PEAK3",-0.147774534413527,4.35208930860483,-0.726907201250965,0.485835781534535,0.93825681705084,-5.13632275510062,"Stable","up_down"
"AMPD3",-0.108291136517912,5.63123210904173,-0.889046749469895,0.397213409838904,0.926132024262009,-5.15341192129492,"Stable","up_down"
"ZNF467",-0.0974470008762252,6.74798844922779,-0.506402347909177,0.624796918027224,0.959121784152747,-5.39069860431216,"Stable","up_down"
"RAB11FIP1",-0.148454203711378,8.55772712163169,-1.24627130458278,0.2442563017783,0.894556315694524,-4.77652095353997,"Stable","up_down"
"IQCE",-0.0816349260279203,5.08388931853872,-0.752812803903365,0.470873787843843,0.93713052795038,-5.22183056990089,"Stable","up_down"
"NIBAN1",-0.142421149379755,9.08210845940153,-0.732779829574585,0.482417691826385,0.938247354182853,-5.15231938084101,"Stable","up_down"
"RAB31",-0.166334125685111,7.09096204153255,-1.37989483484196,0.201067100527541,0.873134098715157,-4.70442740491367,"Stable","up_down"
"OSBPL11",-0.0972892058596546,5.94871952842283,-0.886712736544397,0.398403491332417,0.926132024262009,-5.16286865883019,"Stable","up_down"
"CEACAM3",0.0459830262264447,6.33415650239846,0.224978891515972,0.827041784157056,0.985124993783613,-5.49041201288588,"Stable","up_down"
"S100A11",-0.0252556128613204,8.82355255668454,-0.130773275943211,0.898843128049444,0.992748774832858,-5.38889706456064,"Stable","up_down"
"LINC02975",-0.168350078905048,4.23435675047352,-0.866250213467424,0.408944898413627,0.926132024262009,-5.0339216174977,"Stable","up_down"
"RAB5A",0.0157468951638675,5.62249879346856,0.163695322497135,0.873603130660768,0.987843609599946,-5.49382828745406,"Stable","up_down"
"SKAP2",-0.152279860516624,6.89836315475983,-1.2694741868829,0.236245276199208,0.889877950035182,-4.81958888210004,"Stable","up_down"
"LPCAT3",-0.134676533687175,5.20997437235383,-1.06859385753708,0.313189441932874,0.907280533843185,-4.98918631524475,"Stable","up_down"
"CMIP",-0.118343781809211,6.7615234534005,-1.23196170800318,0.24930754891398,0.895636936400957,-4.85779338165309,"Stable","up_down"
"LRRC25",-0.167669211566166,8.00893438751501,-1.08006155258941,0.308322363897386,0.907280533843185,-4.95345799073164,"Stable","up_down"
"ZNF787",-0.132555671159091,5.45742040195176,-1.26980791367147,0.236131661051087,0.889877950035182,-4.81858947284895,"Stable","up_down"
"SNN",-0.111363607730814,7.49518996198352,-1.01443464651238,0.336978459372411,0.911796444381501,-5.02635562527924,"Stable","up_down"
"TRIM8",-0.112151405187963,7.0383046045764,-0.918077541696133,0.382621629568036,0.926009685737238,-5.12209945276088,"Stable","up_down"
"FURIN",-0.0303675794005942,7.97050531072469,-0.252628364563881,0.806254338446541,0.982121120096805,-5.41333153216368,"Stable","up_down"
"ANXA3",0.146400688151633,4.5157275498042,0.343630856305458,0.73904813537444,0.971414448443879,-5.27509593387757,"Stable","up_down"
"SLC25A44",-0.0279648402629897,6.48432589640138,-0.194898613748422,0.849819081044083,0.986346040674369,-5.49368690455863,"Stable","up_down"
"PLIN3",-0.189625107711021,6.18141420679737,-1.14477332436799,0.2819548104382,0.905312046138108,-4.94807218402137,"Stable","up_down"
"TREM1",0.0457714311468971,7.87170690232918,0.243820801372874,0.81285948589217,0.983560393154222,-5.42964397510313,"Stable","up_down"
"G6PD",-0.187927710518913,7.22235414419639,-1.71207418002034,0.121182409482995,0.85561240240808,-4.34227433373656,"Stable","up_down"
"PLCG2",-0.0643500725301314,7.3276731132908,-0.686438909531709,0.509804857472322,0.94009561081988,-5.26521311513394,"Stable","up_down"
"PTPRJ",-0.148007579524679,8.44501224203206,-1.02739027092225,0.331166587657508,0.911140076696633,-4.97356201319232,"Stable","up_down"
"SH3GLB1",-0.0290999153661806,7.12895888423154,-0.259091374629296,0.8014177429937,0.982121120096805,-5.45612216525516,"Stable","up_down"
"CCNDBP1",-0.0376800249743718,6.95245343229215,-0.404169627601006,0.695563100501847,0.966839271960556,-5.41809432862429,"Stable","up_down"
"PPIF",-0.138016985640818,6.1283509466391,-1.20210495394245,0.260122588773198,0.897492640304775,-4.89523683741871,"Stable","up_down"
"APBB1IP",-0.0785703138935814,8.15688227575926,-0.560295152404745,0.589007911338341,0.957596847797059,-5.29452975697186,"Stable","up_down"
"TECPR2",-0.12882021465597,6.95182265339716,-0.723498143569737,0.487827025484701,0.93825681705084,-5.26551911345022,"Stable","up_down"
"BASP1",-0.107476545152629,8.57915705793708,-0.432406769998325,0.675664026947114,0.962848773462131,-5.33971257501513,"Stable","up_down"
"FHIP2A",0.0097281362886692,5.62921425721168,0.093189311613822,0.927803212510184,0.994398713972451,-5.50186117901758,"Stable","up_down"
"UBR2",-0.128207295602794,7.51707640123454,-1.29736534641356,0.22690545978094,0.888263153520025,-4.77049771903222,"Stable","up_down"
"IRS2",-0.321480990897118,6.33240918213929,-3.23700969254288,0.0102640710668421,0.825819064074335,-2.508423081533,"Stable","up_down"
"MAP3K2",-0.0278549701755919,7.03722506303576,-0.29448205217311,0.775096721279937,0.978002503036411,-5.44938997108222,"Stable","up_down"
"ANPEP",-0.243010099544259,8.71917333841259,-1.38635554857135,0.199154611811097,0.872851859731022,-4.64300378348719,"Stable","up_down"
"CIC",-0.0984430059166881,7.58726199868317,-0.931654263969415,0.375931347780844,0.923446517341572,-5.087230878457,"Stable","up_down"
"UBE2D1",-0.0984866533718787,6.17162805444352,-0.589820314682759,0.569880839613771,0.953027483056904,-5.3544283074542,"Stable","up_down"
