logFC	AveExpr	t	P.Value	adj.P.Val	B	change
MCEMP1	2.13574085520983	3.48763059447564	20.1542865208607	8.97599985123285e-09	0.00013483746976522	9.18805440359368	Up
CD302	0.868728215798527	6.85747494652441	13.8961887985771	2.28310191469228e-07	0.00100145281354063	7.55530333733075	Up
PXK	0.762573824528193	5.55402594962144	13.6168344796687	2.71840962660578e-07	0.00100145281354063	7.42761338827599	Up
RPL39	-0.77168603393585	6.1129541405159	-13.1205398226755	3.73716778129426e-07	0.00100145281354063	7.140185185655	Down
IRAK3	0.976473991290379	6.43883816724068	13.0179418723031	3.99679461840209e-07	0.00100145281354063	7.07976415951329	Up
KREMEN1	2.22494764175306	4.77110764214671	12.9966690554699	4.05308752741563e-07	0.00100145281354063	6.99709267831348	Up
TET2	0.905657347166653	7.21679360768451	12.7840382129361	4.66660211342325e-07	0.00100145281354063	6.90671180633875	Up
FGD4	0.826137031025635	4.77077496347455	12.5382389336378	5.50711682349065e-07	0.00102186174846674	6.7582530458472	Up
FCER1G	1.33893124115833	7.68054532033457	12.3833370675999	6.12219127692762e-07	0.00102186174846674	6.63649065921853	Up
RPS17	-0.694476142689917	7.19358278619267	-12.1971277891122	6.96423105324258e-07	0.0010461667888181	6.56305564719804	Down
IL4R	0.963096026286975	7.94589668836543	12.0137459618813	7.92034069568555e-07	0.00105224880490638	6.38982424000633	Up
DSE	0.804130952649821	4.9104502344992	11.8168094591315	9.11170849354822e-07	0.00105224880490638	6.31216736556752	Up
MPZL3	0.923189320124954	6.3127474665605	11.3032977184336	1.32625780667381e-06	0.00105224880490638	5.98434486087597	Up
PLBD1	1.48205303497866	7.5572805610626	11.351405993304	1.27961545272563e-06	0.00105224880490638	5.97793494722568	Up
TRIM25	1.00617665898719	7.953866334092	11.2048299397025	1.42769405841613e-06	0.00105224880490638	5.86156979010942	Up
HRH2	1.41073242670425	7.59189360220732	11.1576408911306	1.47931912397544e-06	0.00105224880490638	5.84243034660978	Up
SULT1B1	1.27739414910229	6.5265434228198	11.0886416130648	1.55855494655972e-06	0.00105224880490638	5.82769687747719	Up
SRPK1	1.0810072677569	6.09510316190845	11.0592411541535	1.59373169704123e-06	0.00105224880490638	5.81356070540256	Up
HPSE	1.00686719215896	5.46841363509206	10.9737786899788	1.70106237452421e-06	0.00105224880490638	5.7506962851118	Up
SLC8A1	1.00731021964336	5.13627745712765	10.9745306635689	1.70008386673305e-06	0.00105224880490638	5.74575589861868	Up
ACSL4	0.746964212571775	6.45778664716966	10.959181559329	1.72018066597456e-06	0.00105224880490638	5.73912287815731	Up
STXBP5	0.589558045941883	5.99753540107395	10.8283240233328	1.90257049450153e-06	0.00105224880490638	5.64825389555141	Up
